UNIVERSE,MONTH,YEAR,AGE,TOT_POP,TOT_MALE,TOT_FEMALE,WA_MALE,WA_FEMALE,BA_MALE,BA_FEMALE,IA_MALE,IA_FEMALE,AA_MALE,AA_FEMALE,NA_MALE,NA_FEMALE,TOM_MALE,TOM_FEMALE,WAC_MALE,WAC_FEMALE,BAC_MALE,BAC_FEMALE,IAC_MALE,IAC_FEMALE,AAC_MALE,AAC_FEMALE,NAC_MALE,NAC_FEMALE,NH_MALE,NH_FEMALE,NHWA_MALE,NHWA_FEMALE,NHBA_MALE,NHBA_FEMALE,NHIA_MALE,NHIA_FEMALE,NHAA_MALE,NHAA_FEMALE,NHNA_MALE,NHNA_FEMALE,NHTOM_MALE,NHTOM_FEMALE,NHWAC_MALE,NHWAC_FEMALE,NHBAC_MALE,NHBAC_FEMALE,NHIAC_MALE,NHIAC_FEMALE,NHAAC_MALE,NHAAC_FEMALE,NHNAC_MALE,NHNAC_FEMALE,H_MALE,H_FEMALE,HWA_MALE,HWA_FEMALE,HBA_MALE,HBA_FEMALE,HIA_MALE,HIA_FEMALE,HAA_MALE,HAA_FEMALE,HNA_MALE,HNA_FEMALE,HTOM_MALE,HTOM_FEMALE,HWAC_MALE,HWAC_FEMALE,HBAC_MALE,HBAC_FEMALE,HIAC_MALE,HIAC_FEMALE,HAAC_MALE,HAAC_FEMALE,HNAC_MALE,HNAC_FEMALE
R,2,2015,35,4279643,2149743,2129900,1641481,1576583,286625,312785,30374,27925,140119,157871,6637,6080,44507,48656,1679876,1618357,302611,331882,46976,45553,157592,176832,11666,11297,1689255,1707207,1234454,1205290,266015,290918,15456,15603,135648,153540,4614,4508,33068,37348,1262738,1237118,277193,304858,26474,27981,150209,169588,8567,8683,460488,422693,407027,371293,20610,21867,14918,12322,4471,4331,2023,1572,11439,11308,417138,381239,25418,27024,20502,17572,7383,7244,3099,2614
R,2,2015,36,4011797,2002525,2009272,1531846,1488762,263934,293091,27884,26334,131849,150366,5949,5527,41063,45192,1567117,1527550,278664,310471,43273,43042,148089,168052,10443,10275,1578703,1610180,1156326,1138327,245288,272593,14519,14606,127696,146181,4231,4015,30643,34458,1182360,1167689,255662,285178,24816,26218,141300,161140,7762,7818,423822,399092,375520,350435,18646,20498,13365,11728,4153,4185,1718,1512,10420,10734,384757,359861,23002,25293,18457,16824,6789,6912,2681,2457
R,2,2015,37,4029369,2009169,2020200,1543806,1503586,260871,290836,28301,26754,129980,149057,5969,5590,40242,44377,1578312,1541501,275115,307828,43696,43446,145860,166349,10366,10274,1579737,1613809,1162577,1145430,242644,270568,14668,14976,125779,144871,4226,4112,29843,33852,1187870,1174120,252511,282782,24951,26638,139050,159541,7672,7867,429432,406391,381229,358156,18227,20268,13633,11778,4201,4186,1743,1478,10399,10525,390442,367381,22604,25046,18745,16808,6810,6808,2694,2407
R,2,2015,38,3894603,1937935,1956668,1487081,1455182,249096,279372,27261,25521,130606,149255,5644,5251,38247,42087,1519977,1490974,262200,295184,41930,41575,145837,165867,9969,9780,1521651,1558469,1116838,1103104,231651,259907,14212,14334,126494,145209,4003,3815,28453,32100,1141022,1130131,240623,271324,24117,25610,139278,159213,7404,7449,416284,398199,370243,352078,17445,19465,13049,11187,4112,4046,1641,1436,9794,9987,378955,360843,21577,23860,17813,15965,6559,6654,2565,2331
R,2,2015,39,3889447,1936741,1952706,1484488,1451106,249329,279145,26950,25480,134010,151850,5385,5155,36579,39970,1515847,1485147,261921,293875,41223,40853,148530,167728,9395,9386,1522652,1556318,1115334,1099762,232325,260086,13931,14232,130001,147819,3838,3803,27223,30616,1138388,1125624,240943,270657,23626,25096,142221,161301,7021,7189,414089,396388,369154,351344,17004,19059,13019,11248,4009,4031,1547,1352,9356,9354,377459,359523,20978,23218,17597,15757,6309,6427,2374,2197
R,2,2015,40,3959527,1974722,1984805,1520153,1482972,251020,280951,27071,25407,136029,151816,5518,4969,34931,38690,1549841,1515743,262767,295065,41003,40609,149895,167144,9497,8970,1560157,1588082,1148560,1129459,234959,262845,13992,14290,132145,147976,3989,3655,26512,29857,1170884,1154484,243281,273058,23543,25112,144038,161163,7198,6883,414565,396723,371593,353513,16061,18106,13079,11117,3884,3840,1529,1314,8419,8833,378957,361259,19486,22007,17460,15497,5857,5981,2299,2087
R,2,2015,41,3826643,1896469,1930174,1458104,1438637,241842,274520,25560,24702,132476,150497,4995,4894,33492,36924,1486546,1469760,252928,287861,39006,39296,145896,165206,8766,8851,1509371,1551476,1110801,1100970,226969,257235,13408,14059,128980,146786,3656,3643,25557,28783,1132250,1124979,234717,267025,22835,24686,140505,159465,6737,6830,387098,378698,347303,337667,14873,17285,12152,10643,3496,3711,1339,1251,7935,8141,354296,344781,18211,20836,16171,14610,5391,5741,2029,2021
R,2,2015,42,3981758,1971495,2010263,1517069,1501005,254761,288392,26334,25201,134509,153600,5033,4904,33789,37161,1545667,1532294,265512,301620,40314,40363,148051,168224,8824,8848,1580849,1627178,1166172,1159099,239909,271109,14028,14460,130928,149852,3731,3640,26081,29018,1188013,1183228,247558,280821,24017,25583,142655,162495,6783,6882,390646,383085,350897,341906,14852,17283,12306,10741,3581,3748,1302,1264,7708,8143,357654,349066,17954,20799,16297,14780,5396,5729,2041,1966
R,2,2015,43,4157364,2061710,2095654,1606811,1585855,260290,293936,26103,25433,130138,148368,5055,4707,33313,37355,1634902,1617334,270835,306988,40211,41132,143266,162743,8833,8720,1680934,1721991,1264697,1252053,245763,277304,14353,14947,126515,144805,3692,3531,25914,29351,1286295,1276523,253341,286865,24623,26640,137891,157279,6790,6834,380776,373663,342114,333802,14527,16632,11750,10486,3623,3563,1363,1176,7399,8004,348607,340811,17494,20123,15588,14492,5375,5464,2043,1886
R,2,2015,44,4382429,2172515,2209914,1702659,1683557,272365,307913,27040,26102,131049,149351,4902,4952,34500,38039,1731821,1715469,283349,321146,41953,42463,144206,163748,8928,9233,1788412,1836407,1357537,1350339,257639,291025,15120,15507,127466,145699,3623,3701,27027,30136,1380140,1375372,265612,300887,26132,27898,138834,158105,6927,7220,384103,373507,345122,333218,14726,16888,11920,10595,3583,3652,1279,1251,7473,7903,351681,340097,17737,20259,15821,14565,5372,5643,2001,2013
R,2,2015,45,4311570,2145171,2166399,1687713,1659278,265685,296559,26285,25278,127476,144541,5125,4903,32887,35840,1715494,1689258,275809,308695,40800,41073,139984,158130,9064,8954,1766512,1801797,1347319,1333131,251284,280510,14662,15227,123960,140934,3831,3749,25456,28246,1368560,1356530,258423,289415,25289,27160,134733,152615,7073,7102,378659,364602,340394,326147,14401,16049,11623,10051,3516,3607,1294,1154,7431,7594,346934,332728,17386,19280,15511,13913,5251,5515,1991,1852
R,2,2015,46,4083464,2025883,2057581,1594343,1578369,250404,279717,25213,23906,121446,137879,4421,4556,30056,33154,1619640,1606013,259375,290749,38927,38955,132783,150165,7977,8371,1675667,1718745,1279558,1275453,236842,264634,14278,14524,118324,134599,3286,3412,23379,26123,1299020,1296962,243143,272648,24508,25987,128105,145272,6202,6591,350216,338836,314785,302916,13562,15083,10935,9382,3122,3280,1135,1144,6677,7031,320620,309051,16232,18101,14419,12968,4678,4893,1775,1780
R,2,2015,47,4049638,2006249,2043389,1585636,1572034,251046,282878,24292,23971,111814,128181,4520,4405,28941,31920,1609969,1598560,259616,293580,37758,38701,122606,139712,7877,8198,1665779,1712132,1279453,1275736,237780,267956,13906,14846,108786,125122,3356,3349,22498,25123,1298114,1296371,243749,275707,23952,26136,118116,135016,6173,6510,340470,331257,306183,296298,13266,14922,10386,9125,3028,3059,1164,1056,6443,6797,311855,302189,15867,17873,13806,12565,4490,4696,1704,1688
R,2,2015,48,4073211,2012371,2060840,1595759,1594055,252133,285477,24016,23798,107808,121922,4538,4438,28117,31150,1619153,1619834,260552,295966,37388,38515,118073,132952,7983,8083,1682516,1739576,1298601,1306469,239435,271126,14128,15135,104889,118936,3420,3381,22043,24529,1316681,1326521,245325,278719,24318,26430,113719,128427,6328,6433,329855,321264,297158,287586,12698,14351,9888,8663,2919,2986,1118,1057,6074,6621,302472,293313,15227,17247,13070,12085,4354,4525,1655,1650
R,2,2015,49,4216638,2084988,2131650,1652033,1648471,264979,297197,25057,24663,109973,125369,4489,4472,28457,31478,1675685,1674523,273356,307431,38947,39837,120130,136530,7973,8211,1754167,1811345,1354669,1362130,251745,282639,14947,15873,107118,122298,3431,3468,22257,24937,1372903,1382498,257582,290079,25542,27706,115887,131883,6351,6591,330821,320305,297364,286341,13234,14558,10110,8790,2855,3071,1058,1004,6200,6541,302782,292025,15774,17352,13405,12131,4243,4647,1622,1620
R,2,2015,50,4472451,2205995,2266456,1759861,1767033,275088,310142,25695,25654,111536,126702,4577,4661,29238,32264,1784219,1793656,283407,320448,40284,41806,121932,137764,8103,8477,1879057,1945475,1465576,1479527,262327,295747,15865,16908,108652,123784,3552,3648,23085,25861,1484553,1500588,268152,303309,27138,29772,117663,133366,6505,6869,326938,320981,294285,287506,12761,14395,9830,8746,2884,2918,1025,1013,6153,6403,299666,293068,15255,17139,13146,12034,4269,4398,1598,1608
R,2,2015,51,4453785,2187388,2266397,1751947,1775721,266563,301265,24952,25150,110829,127921,4302,4485,28795,31855,1775866,1801946,274535,311094,39649,41245,120996,138877,7802,8349,1880259,1959558,1475815,1501395,254233,287411,15743,16610,108166,125061,3308,3512,22994,25569,1494704,1522177,259912,294606,27270,29508,117006,134504,6263,6758,307129,306839,276132,274326,12330,13854,9209,8540,2663,2860,994,973,5801,6286,281162,279769,14623,16488,12379,11737,3990,4373,1539,1591
R,2,2015,52,4466769,2191129,2275640,1759923,1790547,265146,300542,24515,25015,109060,123573,4276,4453,28209,31510,1783431,1816400,272794,310361,38772,41314,119089,134170,7724,8184,1895773,1978474,1493950,1524582,253539,287428,15625,16740,106439,120811,3361,3528,22859,25385,1512794,1545156,258998,294629,27046,29853,115239,129967,6327,6653,295356,297166,265973,265965,11607,13114,8890,8275,2621,2762,915,925,5350,6125,270637,271244,13796,15732,11726,11461,3850,4203,1397,1531
R,2,2015,53,4453471,2181468,2272003,1770157,1804762,258296,295206,23864,24734,96968,112328,4206,4185,27977,30788,1793434,1829954,265776,304808,38359,41016,106815,122517,7597,7808,1903305,1992006,1519691,1554151,247409,282931,15589,16955,94610,109707,3375,3328,22631,24934,1538320,1574324,252761,289998,27194,30206,103205,118519,6252,6355,278163,279997,250466,250611,10887,12275,8275,7779,2358,2621,831,857,5346,5854,255114,255630,13015,14810,11165,10810,3610,3998,1345,1453
R,2,2015,54,4541333,2219131,2322202,1796309,1840552,265850,303091,23890,24902,100989,118853,4152,4317,27941,30487,1819638,1865495,273196,312265,38479,41141,110730,129026,7497,7924,1943302,2041807,1547993,1589015,255090,290854,15579,17330,98552,116197,3331,3486,22757,24925,1566766,1609174,260411,297731,27345,30606,107143,125021,6156,6549,275829,280395,248316,251537,10760,12237,8311,7572,2437,2656,821,831,5184,5562,252872,256321,12785,14534,11134,10535,3587,4005,1341,1375
R,2,2015,55,4513599,2209736,2303863,1792764,1829287,263319,300803,23327,24303,99006,115762,4123,4036,27197,29672,1815435,1853578,270384,309881,37556,40260,108652,125424,7362,7506,1945787,2036632,1555135,1590074,252938,288862,15482,16962,96701,113252,3304,3259,22227,24223,1573514,1609645,258028,295654,27025,30052,105161,121637,6038,6197,263949,267231,237629,239213,10381,11941,7845,7341,2305,2510,819,777,4970,5449,241921,243933,12356,14227,10531,10208,3491,3787,1324,1309
R,2,2015,56,4348419,2116850,2231569,1722494,1777964,249220,286391,21320,22826,94725,112630,3712,3833,25379,27925,1743591,1800835,255832,294697,34989,38179,103400,121677,6619,6969,1879155,1984655,1508714,1556648,239513,275373,14428,16115,92629,110344,3000,3128,20871,23047,1525900,1575349,244311,281617,25651,28874,100288,118234,5472,5818,237695,246914,213780,221316,9707,11018,6892,6711,2096,2286,712,705,4508,4878,217691,225486,11521,13080,9338,9305,3112,3443,1147,1151
R,2,2015,57,4370422,2123274,2247148,1734479,1799210,244811,282966,21404,22520,93816,111326,3604,3731,25160,27395,1755276,1821583,251361,291160,35067,37863,102417,119925,6536,6839,1892401,2005404,1526665,1582061,235643,272403,14482,16098,91823,109253,2940,3006,20848,22583,1543730,1600286,240493,278564,25785,28855,99471,116743,5436,5663,230873,241744,207814,217149,9168,10563,6922,6422,1993,2073,664,725,4312,4812,211546,221297,10868,12596,9282,9008,2946,3182,1100,1176
R,2,2015,58,4245103,2053673,2191430,1680362,1753131,234877,277300,20242,21643,91054,109387,3407,3475,23731,26494,1700088,1774879,241064,285142,33329,36773,98942,117495,6120,6479,1836918,1961794,1485454,1547142,226107,267088,13739,15549,89168,107229,2753,2874,19697,21912,1501665,1564919,230654,272974,24593,28228,96192,114285,5101,5434,216755,229636,194908,205989,8770,10212,6503,6094,1886,2158,654,601,4034,4582,198423,209960,10410,12168,8736,8545,2750,3210,1019,1045
R,2,2015,59,4141262,1998701,2142561,1639104,1718409,224545,265703,19487,20901,89565,108890,3181,3464,22819,25194,1658039,1738901,230411,273189,32047,35236,97166,116740,5803,6284,1790651,1919555,1451949,1517953,216018,256064,13333,15076,87757,106839,2617,2819,18977,20804,1467540,1534669,220301,261679,23791,27073,94517,113666,4889,5222,208050,223006,187155,200456,8527,9639,6154,5825,1808,2051,564,645,3842,4390,190499,204232,10110,11510,8256,8163,2649,3074,914,1062
R,2,2015,60,4091813,1969580,2122233,1621371,1709262,217282,258529,18484,19800,87648,107266,3098,3298,21697,24078,1639317,1728857,222826,265637,30668,33577,94798,114599,5581,6073,1772944,1908641,1443691,1516232,209424,249654,13005,14625,85973,105383,2562,2724,18289,20023,1458674,1532294,213561,255041,23332,26249,92375,111824,4717,5123,196636,213592,177680,193030,7858,8875,5479,5175,1675,1883,536,574,3408,4055,180643,196563,9265,10596,7336,7328,2423,2775,864,950
R,2,2015,61,3864982,1849988,2014994,1534005,1633788,196364,239108,16895,18217,80025,98611,2724,2972,19975,22298,1550641,1651957,201319,245579,28388,31230,86389,105329,4949,5502,1673131,1820372,1374318,1457902,189161,230975,11951,13482,78572,96914,2253,2467,16876,18632,1388288,1472895,192839,235869,21753,24495,84251,102855,4198,4688,176857,194622,159687,175886,7203,8133,4944,4735,1453,1697,471,505,3099,3666,162353,179062,8480,9710,6635,6735,2138,2474,751,814
R,2,2015,62,3780395,1805292,1975103,1502352,1605500,186166,229766,15777,17416,79757,98631,2730,2898,18510,20892,1517653,1622546,190790,235767,26365,29696,85753,104887,4873,5321,1640158,1790359,1353121,1438290,179444,222027,11253,12975,78353,97000,2323,2428,15664,17639,1365942,1452517,182889,226673,20316,23517,83708,102483,4194,4523,165134,184744,149231,167210,6722,7739,4524,4441,1404,1631,407,470,2846,3253,151711,170029,7901,9094,6049,6179,2045,2404,679,798
R,2,2015,63,3607015,1718832,1888183,1440038,1542964,173837,217792,14625,16164,70638,89147,2382,2630,17312,19486,1454349,1558963,178123,223405,24885,27942,75969,94600,4385,4813,1565204,1716933,1300559,1388100,167903,210459,10636,12101,69396,87674,2017,2210,14693,16389,1312607,1401364,171148,214762,19381,22228,74175,92457,3771,4106,153628,171250,139479,154864,5934,7333,3989,4063,1242,1473,365,420,2619,3097,141742,157599,6975,8643,5504,5714,1794,2143,614,707
R,2,2015,64,3479561,1651719,1827842,1374030,1483332,171364,214364,14296,15681,72934,93301,2401,2500,16694,18664,1387889,1498453,175525,219867,24124,26777,78061,98805,4320,4669,1503018,1658535,1239250,1330068,165378,207208,10485,11667,71689,91786,2033,2126,14183,15680,1250920,1342621,168485,211419,18948,21176,76271,96575,3738,3985,148701,169307,134780,153264,5986,7156,3811,4014,1245,1515,368,374,2511,2984,136969,155832,7040,8448,5176,5601,1790,2230,582,684
R,2,2015,65,3428240,1628256,1799984,1361680,1468073,162270,205383,13739,14823,72502,91387,2373,2522,15692,17796,1374672,1482519,166141,210576,23208,25537,77167,96404,4219,4593,1488609,1640113,1234848,1322986,156791,198637,10170,11256,71399,90033,1998,2129,13403,15072,1245870,1335086,159773,202661,18332,20536,75541,94425,3622,3945,139647,159871,126832,145087,5479,6746,3569,3567,1103,1354,375,393,2289,2724,128802,147433,6368,7915,4876,5001,1626,1979,597,648
R,2,2015,66,3324070,1575040,1749030,1327098,1439482,150344,191846,12794,13951,67872,84524,2216,2359,14716,16868,1339256,1453322,153954,196678,21683,24193,72291,89227,3904,4235,1446953,1600378,1210640,1304418,145366,185746,9619,10647,66824,83252,1877,2011,12627,14304,1220991,1316034,148152,189475,17345,19579,70758,87349,3368,3647,128087,148652,116458,135064,4978,6100,3175,3304,1048,1272,339,348,2089,2564,118265,137288,5802,7203,4338,4614,1533,1878,536,588
R,2,2015,67,3398907,1609658,1789249,1376386,1497086,140908,180803,12262,13279,63498,79249,2075,2135,14529,16697,1388513,1510901,144448,185460,21244,23631,67601,83774,3726,3973,1486389,1645831,1264171,1366437,136258,175011,9185,10217,62498,78085,1776,1820,12501,14261,1274525,1378113,138985,178659,17046,19252,66131,82073,3254,3449,123269,143418,112215,130649,4650,5792,3077,3062,1000,1164,299,315,2028,2436,113988,132788,5463,6801,4198,4379,1470,1701,472,524
R,2,2015,68,3103621,1465610,1638011,1258939,1376421,122896,159956,11186,12145,57549,72505,1871,1880,13169,15104,1270036,1388955,125982,164050,19299,21394,61236,76658,3397,3590,1354704,1506383,1157831,1256484,118734,154600,8464,9409,56746,71403,1599,1596,11330,12891,1167337,1267076,121104,157788,15588,17461,60002,75072,2932,3114,110906,131628,101108,119937,4162,5356,2722,2736,803,1102,272,284,1839,2213,102699,121879,4878,6262,3711,3933,1234,1586,465,476
R,2,2015,69,2495266,1169577,1325689,991606,1098917,105596,139947,9146,10196,50833,62438,1701,1788,10695,12403,1000470,1109134,108167,143334,15497,17564,54063,66021,3053,3275,1069981,1205395,900679,989143,101847,135052,6778,7699,50063,61501,1469,1533,9145,10467,908192,997680,103795,137627,12295,14038,52938,64633,2655,2854,99596,120294,90927,109774,3749,4895,2368,2497,770,937,232,255,1550,1936,92278,111454,4372,5707,3202,3526,1125,1388,398,421
R,2,2015,70,2478997,1155059,1323938,984783,1102522,101134,136536,8708,9864,48554,61020,1503,1694,10377,12302,993481,1112679,103594,139966,14897,17244,51585,64492,2825,3183,1062892,1210957,900477,999230,97731,132134,6586,7508,47855,60124,1295,1453,8948,10508,907912,1007836,99618,134781,12032,13956,50559,63178,2482,2784,92167,112981,84306,103292,3403,4402,2122,2356,699,896,208,241,1429,1794,85569,104843,3976,5185,2865,3288,1026,1314,343,399
R,2,2015,71,2457857,1139585,1318272,982027,1112863,94504,129132,7983,9263,44177,53919,1379,1417,9515,11678,990045,1122577,96592,132287,13851,16387,46863,57068,2589,2817,1055875,1212743,905345,1016232,91364,125058,6126,7164,43536,53119,1207,1228,8297,9942,912320,1024436,92993,127487,11340,13386,45926,55871,2282,2473,83710,105529,76682,96631,3140,4074,1857,2099,641,800,172,189,1218,1736,77725,98141,3599,4800,2511,3001,937,1197,307,344
R,2,2015,72,2384189,1100082,1284107,949934,1086106,89432,124302,7494,8627,43068,52876,1198,1390,8956,10806,957440,1095083,91546,127207,13047,15336,45533,55758,2240,2600,1022520,1182914,878836,993507,86470,120257,5867,6608,42504,52121,1039,1172,7804,9249,885362,1001148,88114,122493,10828,12508,44690,54647,1951,2249,77562,101193,71098,92599,2962,4045,1627,2019,564,755,159,218,1152,1557,72078,93935,3432,4714,2219,2828,843,1111,289,351
R,2,2015,73,2076301,949780,1126521,817091,948574,78405,111272,6713,7594,38558,48194,1095,1196,7918,9691,823685,956620,80245,113870,11518,13540,40866,50833,2047,2289,880002,1036876,753119,866168,75806,107926,5209,5914,38040,47520,954,1003,6874,8345,758815,873054,77229,109955,9478,11150,40091,49836,1801,1979,69778,89645,63972,82406,2599,3346,1504,1680,518,674,141,193,1044,1346,64870,83566,3016,3915,2040,2390,775,997,246,310
R,2,2015,74,1924827,871912,1052915,746694,883540,72965,105646,6158,7210,37715,46498,1037,1143,7343,8878,752826,890889,74614,108052,10579,12541,39950,49018,1937,2191,805300,965409,685526,803167,70496,102241,4754,5622,37230,45840,909,962,6385,7577,690842,809382,71765,104095,8659,10275,39221,48060,1708,1889,66612,87506,61168,80373,2469,3405,1404,1588,485,658,128,181,958,1301,61984,81507,2849,3957,1920,2266,729,958,229,302
R,2,2015,75,1800560,812828,987732,696241,828332,68150,99697,5526,6644,35226,43341,942,1165,6743,8553,701912,835426,69678,102012,9485,11760,37288,45738,1762,2195,750753,905468,639287,752834,65788,96483,4255,5156,34750,42717,807,965,5866,7313,644191,758874,66973,98244,7751,9637,36607,44827,1546,1867,62075,82264,56954,75498,2362,3214,1271,1488,476,624,135,200,877,1240,57721,76552,2705,3768,1734,2123,681,911,216,328
R,2,2015,76,1718614,771173,947441,665316,801578,61734,91738,5080,6180,32168,39318,809,1010,6066,7617,670425,807926,63116,93757,8763,10739,33965,41478,1497,1905,714247,870233,612937,730643,59644,88722,3949,4787,31765,38767,683,841,5269,6473,617348,736001,60706,90257,7199,8755,33368,40656,1306,1611,56926,77208,52379,70935,2090,3016,1131,1393,403,551,126,169,797,1144,53077,71925,2410,3500,1564,1984,597,822,191,294
R,2,2015,77,1603531,712493,891038,614363,752350,57088,87116,4578,5719,30030,37831,775,977,5659,7045,619159,758212,58427,89048,7934,9820,31727,39834,1416,1833,659701,818932,565726,686134,55219,84287,3534,4436,29663,37297,652,804,4907,5974,569869,691061,56243,85757,6503,8013,31178,39050,1213,1556,52792,72106,48637,66216,1869,2829,1044,1283,367,534,123,173,752,1071,49290,67151,2184,3291,1431,1807,549,784,203,277
R,2,2015,78,1488395,652849,835546,564596,707740,51117,80469,4050,5174,27328,34831,680,840,5078,6492,568894,713128,52258,82239,6984,8973,28938,36701,1275,1600,603953,767567,519421,645043,49322,77909,3167,3982,27013,34339,589,716,4441,5578,523157,649639,50190,79285,5782,7307,28473,36004,1126,1393,48896,67979,45175,62697,1795,2560,883,1192,315,492,91,124,637,914,45737,63489,2068,2954,1202,1666,465,697,149,207
R,2,2015,79,1415521,612963,802558,530702,679225,48479,78114,3701,4931,24859,33233,621,788,4601,6267,534543,684419,49538,79791,6361,8586,26286,35045,1212,1500,567170,737833,488391,619571,46808,75692,2873,3788,24560,32765,541,652,3997,5365,491719,623986,47615,76994,5233,6984,25838,34357,1063,1286,45793,64725,42311,59654,1671,2422,828,1143,299,468,80,136,604,902,42824,60433,1923,2797,1128,1602,448,688,149,214
R,2,2015,80,1327554,567787,759767,493578,646432,43739,72480,3299,4480,22394,29876,564,696,4213,5803,497184,651248,44665,74029,5703,7879,23708,31611,1086,1367,526085,699676,454876,590934,42337,70282,2555,3416,22109,29443,489,587,3719,5014,458049,595075,43071,71491,4719,6405,23276,30985,966,1181,41702,60091,38702,55498,1402,2198,744,1064,285,433,75,109,494,789,39135,56173,1594,2538,984,1474,432,626,120,186
R,2,2015,81,1192032,502576,689456,437862,586348,37839,65399,2831,3867,19847,27966,521,634,3676,5242,440991,590720,38651,66769,4921,6891,21039,29527,963,1277,466118,635460,404056,536421,36604,63388,2186,2969,19605,27587,442,553,3225,4542,406798,540190,37235,64460,4050,5650,20686,28984,838,1123,36458,53996,33806,49927,1235,2011,645,898,242,379,79,81,451,700,34193,50530,1416,2309,871,1241,353,543,125,154
R,2,2015,82,1162020,480379,681641,419729,581839,35779,63669,2611,3794,18429,26817,450,588,3381,4934,422585,585963,36554,65004,4480,6643,19541,28233,873,1200,446562,630138,388327,534217,34617,61745,2015,2943,18198,26454,398,507,3007,4272,390856,537762,35238,62815,3695,5478,19213,27693,785,1051,33817,51503,31402,47622,1162,1924,596,851,231,363,52,81,374,662,31729,48201,1316,2189,785,1165,328,540,88,149
R,2,2015,83,1074089,438074,636015,387998,550437,28965,53947,2169,3248,15654,23389,380,502,2908,4492,390494,554200,29635,55135,3773,5861,16607,24667,743,1039,407084,589356,359039,507141,28061,52342,1651,2479,15471,23095,319,437,2543,3862,361209,510352,28596,53265,3063,4766,16335,24237,639,909,30990,46659,28959,43296,904,1605,518,769,183,294,61,65,365,630,29285,43848,1039,1870,710,1095,272,430,104,130
R,2,2015,84,1036007,412476,623531,364685,539424,27480,52537,2025,3130,15098,23611,379,505,2809,4324,367066,543055,28102,53701,3591,5589,16034,24888,726,1010,383018,577262,337261,496456,26525,50974,1518,2356,14932,23324,334,421,2448,3731,339339,499568,27009,51872,2892,4521,15767,24457,648,879,29458,46269,27424,42968,955,1563,507,774,166,287,45,84,361,593,27727,43487,1093,1829,699,1068,267,431,78,131
R,2,2015,85,936510,364279,572231,322630,495877,24103,48671,1822,2709,12980,20740,338,460,2406,3774,324689,499003,24659,49716,3190,4871,13720,21820,642,913,338298,531223,298432,457730,23276,47277,1378,2081,12833,20463,294,395,2085,3277,300208,460435,23707,48102,2584,4000,13487,21420,560,796,25981,41008,24198,38147,827,1394,444,628,147,277,44,65,321,497,24481,38568,952,1614,606,871,233,400,82,117
R,2,2015,86,849084,322503,526581,287153,458631,20400,43262,1522,2349,11067,18384,253,409,2108,3546,288918,461590,20886,44249,2726,4387,11735,19383,509,844,300244,490278,266364,424974,19707,41956,1147,1773,10944,18160,223,343,1859,3072,267912,427506,20101,42745,2230,3588,11548,19051,451,734,22259,36303,20789,33657,693,1306,375,576,123,224,30,66,249,474,21006,34084,785,1504,496,799,187,332,58,110
R,2,2015,87,774760,285856,488904,254713,427429,17885,39446,1267,2143,9930,16396,210,331,1851,3159,256287,430072,18284,40264,2294,4010,10531,17267,447,732,267064,456982,237106,397761,17350,38337,961,1635,9825,16195,180,278,1642,2776,238497,400070,17675,38989,1878,3313,10375,16973,396,634,18792,31922,17607,29668,535,1109,306,508,105,201,30,53,209,383,17790,30002,609,1275,416,697,156,294,51,98
R,2,2015,88,679430,243889,435541,217505,381778,15198,34436,1067,1886,8378,14388,165,301,1576,2752,218846,384113,15563,35212,1961,3442,8865,15140,357,618,227913,407743,202573,356002,14696,33424,835,1451,8286,14199,141,262,1382,2405,203751,358024,14983,34052,1631,2840,8718,14875,306,549,15976,27798,14932,25776,502,1012,232,435,92,189,24,39,194,347,15095,26089,580,1160,330,602,147,265,51,69
R,2,2015,89,595610,205930,389680,183447,341805,12824,30685,886,1559,7341,12873,124,255,1308,2503,184558,343889,13143,31410,1611,2998,7751,13543,281,547,192614,365608,171009,319458,12436,29818,654,1196,7263,12712,104,219,1148,2205,171983,321290,12691,30412,1293,2490,7632,13305,244,477,13316,24072,12438,22347,388,867,232,363,78,161,20,36,160,298,12575,22599,452,998,318,508,119,238,37,70
R,2,2015,90,521637,174437,347200,155571,306055,10627,26341,734,1440,6322,10980,115,241,1068,2143,156474,307850,10886,26982,1326,2686,6674,11537,244,477,163526,326780,145370,287077,10304,25620,551,1109,6256,10848,101,211,944,1915,146168,288675,10509,26161,1090,2242,6568,11348,214,427,10911,20420,10201,18978,323,721,183,331,66,132,14,30,124,228,10306,19175,377,821,236,444,106,189,30,50
R,2,2015,91,431524,140730,290794,125412,256946,8468,21636,587,1085,5239,9208,92,182,932,1737,126198,258394,8706,22153,1097,2107,5541,9650,194,373,131548,274422,116826,241748,8189,21043,444,829,5183,9098,78,161,828,1543,117526,243030,8383,21475,903,1751,5459,9496,166,334,9182,16372,8586,15198,279,593,143,256,56,110,14,21,104,194,8672,15364,323,678,194,356,82,154,28,39
R,2,2015,92,354305,111327,242978,98782,214367,6902,18484,461,884,4408,7651,65,156,709,1436,99402,215546,7069,18903,842,1698,4645,8040,154,338,104403,229561,92331,201863,6684,18011,351,697,4365,7568,53,136,619,1286,92873,202908,6813,18371,681,1434,4580,7917,129,301,6924,13417,6451,12504,218,473,110,187,43,83,12,20,90,150,6529,12638,256,532,161,264,65,123,25,37
