UNIVERSE,MONTH,YEAR,AGE,TOT_POP,TOT_MALE,TOT_FEMALE,WA_MALE,WA_FEMALE,BA_MALE,BA_FEMALE,IA_MALE,IA_FEMALE,AA_MALE,AA_FEMALE,NA_MALE,NA_FEMALE,TOM_MALE,TOM_FEMALE,WAC_MALE,WAC_FEMALE,BAC_MALE,BAC_FEMALE,IAC_MALE,IAC_FEMALE,AAC_MALE,AAC_FEMALE,NAC_MALE,NAC_FEMALE,NH_MALE,NH_FEMALE,NHWA_MALE,NHWA_FEMALE,NHBA_MALE,NHBA_FEMALE,NHIA_MALE,NHIA_FEMALE,NHAA_MALE,NHAA_FEMALE,NHNA_MALE,NHNA_FEMALE,NHTOM_MALE,NHTOM_FEMALE,NHWAC_MALE,NHWAC_FEMALE,NHBAC_MALE,NHBAC_FEMALE,NHIAC_MALE,NHIAC_FEMALE,NHAAC_MALE,NHAAC_FEMALE,NHNAC_MALE,NHNAC_FEMALE,H_MALE,H_FEMALE,HWA_MALE,HWA_FEMALE,HBA_MALE,HBA_FEMALE,HIA_MALE,HIA_FEMALE,HAA_MALE,HAA_FEMALE,HNA_MALE,HNA_FEMALE,HTOM_MALE,HTOM_FEMALE,HWAC_MALE,HWAC_FEMALE,HBAC_MALE,HBAC_FEMALE,HIAC_MALE,HIAC_FEMALE,HAAC_MALE,HAAC_FEMALE,HNAC_MALE,HNAC_FEMALE
R,4,2017,18,4230531,2162224,2068307,1598429,1518752,326570,316953,32740,31755,110362,109689,5805,5480,88318,85678,1678474,1596391,370706,360564,55072,53825,142052,139839,12893,12067,1672416,1598672,1171206,1109200,301955,293550,18507,17928,105383,104893,4152,3925,71213,69176,1235967,1172060,338279,329548,33889,33307,132113,130170,9581,8976,489808,469635,427223,409552,24615,23403,14233,13827,4979,4796,1653,1555,17105,16502,442507,424331,32427,31016,21183,20518,9939,9669,3312,3091
R,4,2017,19,4237353,2167614,2069739,1596834,1515489,329343,318709,32574,31601,117324,115109,5822,5541,85717,83290,1674398,1590846,371816,360489,54724,53339,148109,144603,12536,11862,1680998,1606470,1171322,1110935,305495,295736,18210,18002,112445,110428,4220,4012,69306,67357,1234175,1172013,340553,330239,33620,33248,138456,135320,9388,8856,486616,463269,425512,404554,23848,22973,14364,13599,4879,4681,1602,1529,16411,15933,440223,418833,31263,30250,21104,20091,9653,9283,3148,3006
R,4,2017,20,4260255,2178074,2082181,1608198,1525675,326999,318667,32643,31458,121168,119504,5903,5352,83163,81525,1683431,1599249,367359,359046,54951,53397,151210,148281,12498,11856,1692446,1621967,1183865,1123533,303107,296326,18268,17874,116308,114802,4203,3836,66695,65596,1244390,1182816,336002,329500,33608,33134,141719,139080,9262,8848,485628,460214,424333,402142,23892,22341,14375,13584,4860,4702,1700,1516,16468,15929,439041,416433,31357,29546,21343,20263,9491,9201,3236,3008
R,4,2017,21,4322247,2216789,2105458,1635208,1542833,334148,323829,32875,31014,126520,123084,6122,5852,81916,78846,1709116,1613846,373255,362341,55467,52887,156187,151122,12685,12329,1727725,1644584,1206995,1139436,310310,301496,18580,17603,121697,118357,4409,4166,65734,63526,1266406,1196809,342260,332990,34257,32968,146790,142026,9505,9238,489064,460874,428213,403397,23838,22333,14295,13411,4823,4727,1713,1686,16182,15320,442710,417037,30995,29351,21210,19919,9397,9096,3180,3091
R,4,2017,22,4415830,2267288,2148542,1662501,1564894,351385,340035,33608,31984,133041,127456,6293,6038,80460,78135,1734607,1634733,389196,377875,56751,54237,162069,155365,13212,12538,1773230,1684641,1229764,1159081,327099,317203,19178,18187,128141,122819,4545,4379,64503,62972,1287586,1215464,357842,348147,35439,34013,152781,146393,9914,9462,494058,463901,432737,405813,24286,22832,14430,13797,4900,4637,1748,1659,15957,15163,447021,419269,31354,29728,21312,20224,9288,8972,3298,3076
R,4,2017,23,4503353,2312236,2191117,1687718,1586890,366786,354895,34441,33126,139505,133640,6370,6218,77416,76348,1756696,1654799,402459,391238,57287,55795,167855,160713,13194,12843,1811343,1723688,1248233,1177847,342083,331707,19837,19269,134666,128965,4611,4592,61913,61308,1303427,1232406,370900,361329,35940,35407,158666,151823,9889,9716,500893,467429,439485,409043,24703,23188,14604,13857,4839,4675,1759,1626,15503,15040,453269,422393,31559,29909,21347,20388,9189,8890,3305,3127
R,4,2017,24,4594324,2363458,2230866,1721707,1612954,379369,362781,35692,33709,145302,141285,6657,6282,74731,73855,1788103,1678568,412728,396682,58558,56245,172988,168105,13304,12771,1856311,1761442,1276512,1201346,354069,339808,20676,19807,140493,136497,4808,4571,59753,59413,1329646,1254191,380834,367212,36822,35952,164147,159360,10059,9656,507147,469424,445195,411608,25300,22973,15016,13902,4809,4788,1849,1711,14978,14442,458457,424377,31894,29470,21736,20293,8841,8745,3245,3115
R,4,2017,25,4710544,2410066,2300478,1756376,1660268,382747,373493,37416,34124,153556,152153,7163,6608,72808,73832,1820359,1725026,414026,406884,60312,56652,181271,180016,14069,13478,1896978,1827227,1307141,1247330,356990,348736,21523,20171,148544,147121,5177,4802,57603,59067,1357707,1299153,381646,375461,37522,36140,172155,170836,10615,10138,513088,473251,449235,412938,25757,24757,15893,13953,5012,5032,1986,1806,15205,14765,462652,425873,32380,31423,22790,20512,9116,9180,3454,3340
R,4,2017,26,4799244,2446676,2352568,1787305,1697625,383547,380168,36795,33480,161855,163025,7622,6895,69552,71375,1847955,1759956,412549,411875,58680,55384,189348,190514,14654,13777,1935423,1884578,1340590,1290556,357220,354502,20904,19885,156457,157703,5518,5102,54734,56830,1388121,1340076,379786,379737,36097,35357,179924,181026,11051,10584,511253,467990,446715,407069,26327,25666,15891,13595,5398,5322,2104,1793,14818,14545,459834,419880,32763,32138,22583,20027,9424,9488,3603,3193
R,4,2017,27,4725167,2403655,2321512,1763235,1675204,370420,372081,35974,32740,162108,167701,7779,6971,64139,66815,1819245,1733489,396711,401281,56244,53326,187700,193686,14121,13469,1902627,1867399,1325015,1280262,344755,346807,20200,19532,156842,162513,5619,5184,50196,53101,1368696,1326486,365060,369774,34159,33925,178671,184801,10594,10347,501028,454113,438220,394942,25665,25274,15774,13208,5266,5188,2160,1787,13943,13714,450549,407003,31651,31507,22085,19401,9029,8885,3527,3122
R,4,2017,28,4553515,2312269,2241246,1704751,1620785,343120,349582,34492,30717,162576,171085,7533,6688,59797,62389,1756782,1675142,366897,376417,53585,50063,186823,195652,13632,12731,1831456,1808569,1283901,1243811,318787,325739,18975,18205,157654,166038,5508,5027,46631,49749,1324361,1287021,336736,346851,32060,31938,178412,187156,10355,9849,480813,432677,420850,376974,24333,23843,15517,12512,4922,5047,2025,1661,13166,12640,432421,388121,30161,29566,21525,18125,8411,8496,3277,2882
R,4,2017,29,4457451,2262442,2195009,1684856,1600459,322790,331281,33512,30188,157287,166758,7499,6680,56498,59643,1733800,1652419,344974,356495,51643,48759,180398,190545,13486,12635,1782826,1766581,1263520,1226754,299706,307979,18191,17632,152560,162034,5382,4999,43467,47183,1300951,1267801,316235,327455,30282,30638,172287,182464,10127,9768,479616,428428,421336,373705,23084,23302,15321,12556,4727,4724,2117,1681,13031,12460,432849,384618,28739,29040,21361,18121,8111,8081,3359,2867
R,4,2017,30,4382677,2221789,2160888,1665866,1582696,308340,320169,32668,29233,154527,165054,7297,6538,53091,57198,1712073,1632476,328766,344227,50171,47830,176193,187497,12776,12113,1748777,1736648,1249737,1212179,285804,297318,17559,16905,149832,160556,5144,4838,40701,44852,1284999,1251061,300762,315812,29297,29836,168370,179764,9498,9267,473012,424240,416129,370517,22536,22851,15109,12328,4695,4498,2153,1700,12390,12346,427074,381415,28004,28415,20874,17994,7823,7733,3278,2846
R,4,2017,31,4419975,2238474,2181501,1685639,1604280,304416,317962,32452,29333,156739,168001,7426,6685,51802,55240,1730560,1652130,324021,340642,49774,47442,177751,189976,13060,12380,1759819,1754253,1264280,1230737,281908,295026,16828,16852,152039,163434,5271,5078,39493,43126,1298323,1267928,296196,312177,28351,29543,169914,182190,9727,9648,478655,427248,421359,373543,22508,22936,15624,12481,4700,4567,2155,1607,12309,12114,432237,384202,27825,28465,21423,17899,7837,7786,3333,2732
R,4,2017,32,4416886,2227542,2189344,1682187,1612705,297904,315396,31848,29293,158259,171321,7225,6522,50119,54107,1725622,1659644,316504,336842,49004,47452,178697,193175,12657,12074,1749743,1759277,1260902,1235974,275772,292889,16655,16712,153572,166867,5047,4837,37795,41998,1293417,1272276,289064,308827,27987,29326,170929,185567,9328,9269,477799,430067,421285,376731,22132,22507,15193,12581,4687,4454,2178,1685,12324,12109,432205,387368,27440,28015,21017,18126,7768,7608,3329,2805
R,4,2017,33,4296006,2159797,2136209,1633457,1572554,284783,306015,31160,28659,155502,170011,6964,6461,47931,52509,1674911,1618007,302358,326415,47707,46733,175252,191193,12243,12023,1698024,1715091,1226011,1203781,263672,283933,16081,16207,150974,165736,4992,4827,36294,40607,1257196,1238778,276251,299041,27120,28763,167710,183794,9136,9243,461773,421118,407446,368773,21111,22082,15079,12452,4528,4275,1972,1634,11637,11902,417715,379229,26107,27374,20587,17970,7542,7399,3107,2780
R,4,2017,34,4375521,2195278,2180243,1664433,1607928,288120,312450,31806,29244,155395,171369,7099,6599,48425,52653,1706272,1653317,305773,332922,48788,47632,175079,192533,12451,12187,1722483,1746478,1246664,1227870,266834,289537,16438,16497,150830,166917,5076,4909,36641,40748,1278064,1262760,279400,304723,27847,29360,167519,184927,9321,9387,472795,433765,417769,380058,21286,22913,15368,12747,4565,4452,2023,1690,11784,11905,428208,390557,26373,28199,20941,18272,7560,7606,3130,2800
R,4,2017,35,4324652,2165177,2159475,1645313,1594867,283547,308833,30454,28283,151934,170141,7045,6395,46884,50956,1685761,1638727,300547,328789,47253,46357,170799,190276,12243,11801,1701782,1728453,1236180,1216757,262521,286510,15536,15651,147365,165592,5012,4686,35168,39257,1266268,1250377,274500,301233,26746,28202,163220,182723,9102,8991,463395,431022,409133,378110,21026,22323,14918,12632,4569,4549,2033,1709,11716,11699,419493,388350,26047,27556,20507,18155,7579,7553,3141,2810
R,4,2017,36,4316050,2156544,2159506,1642410,1595714,285198,313590,30464,28651,145251,164786,7019,6120,46202,50645,1682207,1639474,302045,333626,47149,46651,163805,184502,12149,11489,1694077,1728904,1233308,1217936,264673,291070,15701,16106,140645,160352,4976,4508,34774,38932,1263007,1251348,276611,305740,26908,28664,156300,177143,9048,8835,462467,430602,409102,377778,20525,22520,14763,12545,4606,4434,2043,1612,11428,11713,419200,388126,25434,27886,20241,17987,7505,7359,3101,2654
R,4,2017,37,4363122,2191529,2171593,1666633,1601693,293423,319109,30771,28340,148271,166358,6933,6387,45498,49706,1705872,1644369,309788,338610,47622,46225,166268,185828,12088,11722,1717496,1737094,1247761,1219973,272023,296625,15541,15748,143686,161883,4806,4749,33679,38116,1276565,1252440,283367,310844,26647,28280,158666,178369,8856,9012,474033,434499,418872,381720,21400,22484,15230,12592,4585,4475,2127,1638,11819,11590,429307,391929,26421,27766,20975,17945,7602,7459,3232,2710
R,4,2017,38,4035667,2012880,2022787,1534600,1492859,265635,295811,27924,26363,137229,156350,5963,5635,41529,45769,1570297,1532162,280588,313450,43419,43161,153645,174319,10550,10449,1587229,1620383,1157606,1139541,246745,274957,14508,14639,133116,152269,4253,4096,31001,34881,1183984,1169281,257195,287689,24861,26311,146947,167491,7865,7949,425651,402404,376994,353318,18890,20854,13416,11724,4113,4081,1710,1539,10528,10888,386313,362881,23393,25761,18558,16850,6698,6828,2685,2500
R,4,2017,39,4044654,2015410,2029244,1543645,1505546,261961,292081,28098,26604,135003,154617,6085,5530,40618,44866,1578442,1543921,276376,309255,43376,43371,151202,172145,10494,10239,1582480,1618831,1159433,1143993,243407,271487,14466,14790,130817,150363,4280,4091,30077,34107,1184891,1172923,253339,283701,24617,26460,144356,165247,7746,7875,432930,410413,384212,361553,18554,20594,13632,11814,4186,4254,1805,1439,10541,10759,393551,370998,23037,25554,18759,16911,6846,6898,2748,2364
R,4,2017,40,3927552,1951720,1975832,1494372,1464913,251513,282771,27225,25690,134309,154584,5697,5405,38604,42469,1527613,1501050,264946,298829,41990,41747,149558,171365,10003,9977,1531551,1572960,1120824,1108912,233741,262855,14170,14436,130171,150495,4042,3926,28603,32336,1145140,1136161,242858,274404,24142,25665,142959,164650,7438,7601,420169,402872,373548,356001,17772,19916,13055,11254,4138,4089,1655,1479,10001,10133,382473,364889,22088,24425,17848,16082,6599,6715,2565,2376
R,4,2017,41,3878883,1927315,1951568,1473899,1446873,247986,278647,26712,25289,136182,155099,5403,5206,37133,40454,1505811,1481328,260745,293638,40998,40792,151033,171158,9503,9482,1513230,1552395,1105150,1093545,230777,259106,13793,14042,132157,151009,3857,3840,27496,30853,1128507,1119572,239384,269785,23431,24992,144653,164619,7088,7265,414085,399173,368749,353328,17209,19541,12919,11247,4025,4090,1546,1366,9637,9601,377304,361756,21361,23853,17567,15800,6380,6539,2415,2217
R,4,2017,42,3985061,1986790,1998271,1525845,1488439,252741,282664,27058,25477,140234,157659,5619,5055,35293,38977,1555856,1521498,264707,296966,41076,40655,154255,173124,9594,9072,1567238,1596944,1150033,1131073,236288,264148,13866,14312,136315,153765,4058,3737,26678,29909,1172473,1156179,244662,274368,23470,25014,148339,167069,7279,6974,419552,401327,375812,357366,16453,18516,13192,11165,3919,3894,1561,1318,8615,9068,383383,365319,20045,22598,17606,15641,5916,6055,2315,2098
R,4,2017,43,3822272,1892950,1929322,1452395,1434599,241352,274097,25587,24673,135017,153826,5042,4893,33557,37234,1480918,1466016,252519,287634,38986,39319,148457,168649,8857,8876,1502845,1546377,1102673,1093346,226078,256382,13391,13952,131502,150142,3707,3642,25494,28913,1124095,1117488,233840,266206,22712,24568,143025,162920,6814,6847,390105,382945,349722,341253,15274,17715,12196,10721,3515,3684,1335,1251,8063,8321,356823,348528,18679,21428,16274,14751,5432,5729,2043,2029
R,4,2017,44,3942540,1949194,1993346,1496290,1484294,251941,285900,25842,25054,136433,155968,5018,4874,33670,37256,1524786,1515718,262733,299239,39623,40129,149970,170619,8786,8795,1560235,1610077,1147041,1142597,236890,268447,13771,14278,132878,152183,3744,3612,25911,28960,1168722,1166727,244495,278190,23561,25283,144615,164814,6797,6820,388959,383269,349249,341697,15051,17453,12071,10776,3555,3785,1274,1262,7759,8296,356064,348991,18238,21049,16062,14846,5355,5805,1989,1975
R,4,2017,45,4118653,2039978,2078675,1582836,1566533,258600,292232,25981,25169,134257,152637,5100,4743,33204,37361,1610887,1598010,269181,305330,39982,40728,147327,167126,8811,8735,1657915,1701914,1239850,1230116,243896,275231,14138,14719,130622,149044,3748,3554,25661,29250,1261274,1254465,251385,284744,24254,26242,141946,161642,6773,6853,382063,376761,342986,336417,14704,17001,11843,10450,3635,3593,1352,1189,7543,8111,349613,343545,17796,20586,15728,14486,5381,5484,2038,1882
R,4,2017,46,4344824,2147312,2197512,1681147,1670751,268306,306663,26527,26041,132104,150941,4875,4952,34353,38164,1710221,1702845,279257,320001,41188,42332,145370,165405,8883,9187,1767406,1822657,1339830,1336655,253653,289546,14840,15413,128581,147283,3605,3699,26897,30061,1362366,1361677,261548,299336,25668,27697,140060,159748,6888,7182,379906,374855,341317,334096,14653,17117,11687,10628,3523,3658,1270,1253,7456,8103,347855,341168,17709,20665,15520,14635,5310,5657,1995,2005
R,4,2017,47,4352577,2164741,2187836,1698511,1671253,269640,300626,26543,25443,131239,149027,5275,5010,33533,36477,1726782,1701730,280110,313102,41203,41360,144019,162893,9275,9156,1780407,1817456,1353317,1340069,254869,284178,14659,15271,127682,145358,3935,3844,25945,28736,1374921,1363835,262240,293293,25379,27306,138693,157295,7226,7280,384334,370380,345194,331184,14771,16448,11884,10172,3557,3669,1340,1166,7588,7741,351861,337895,17870,19809,15824,14054,5326,5598,2049,1876
R,4,2017,48,4077019,2017675,2059344,1588021,1579150,247226,278286,24808,23825,123022,140076,4482,4621,30116,33386,1613469,1607037,256177,289463,38497,38899,134377,152471,8037,8410,1669422,1720105,1275017,1276122,233708,263102,14068,14393,119875,136808,3336,3463,23418,26217,1294590,1297759,239969,271168,24276,25821,129685,147555,6249,6614,348253,339239,313004,303028,13518,15184,10740,9432,3147,3268,1146,1158,6698,7169,318879,309278,16208,18295,14221,13078,4692,4916,1788,1796
R,4,2017,49,4029501,1994023,2035478,1572339,1561234,249367,281553,24290,23873,114491,132178,4530,4531,29006,32109,1596724,1587944,258058,292257,37650,38535,125384,143928,7851,8354,1650447,1700838,1263595,1261943,235805,266410,13747,14695,111463,129081,3357,3445,22480,25264,1282237,1282720,241815,274134,23675,25883,120881,139210,6143,6634,343576,334640,308744,299291,13562,15143,10543,9178,3028,3097,1173,1086,6526,6845,314487,305224,16243,18123,13975,12652,4503,4718,1708,1720
R,4,2017,50,4047290,1995310,2051980,1581514,1585757,248488,282765,23824,23700,108817,124134,4594,4472,28073,31152,1604918,1611574,256869,293284,37050,38297,119164,135241,8030,8086,1666580,1729325,1285569,1297003,235691,268282,13950,14975,105911,121170,3475,3378,21984,24517,1303641,1317079,241517,275884,24011,26151,114833,130723,6368,6409,328730,322655,295945,288754,12797,14483,9874,8725,2906,2964,1119,1094,6089,6635,301277,294495,15352,17400,13039,12146,4331,4518,1662,1677
R,4,2017,51,4139298,2040812,2098486,1614697,1620254,258978,292540,24349,24098,110340,126010,4439,4453,28009,31131,1638009,1646041,267282,302712,37939,39091,120328,137039,7873,8153,1714622,1779629,1321555,1335221,245924,277946,14414,15422,107505,122966,3384,3468,21840,24606,1339475,1355341,251669,285309,24759,27111,116117,132430,6257,6538,326190,318857,293142,285033,13054,14594,9935,8676,2835,3044,1055,985,6169,6525,298534,290700,15613,17403,13180,11980,4211,4609,1616,1615
R,4,2017,52,4418370,2176920,2241450,1733636,1744150,271589,306914,25397,25465,112620,128048,4657,4748,29021,32125,1757840,1770678,279887,317228,39775,41386,122982,139125,8122,8566,1849170,1919103,1438697,1455709,258683,292255,15575,16706,109738,125079,3623,3707,22854,25647,1457488,1476593,264463,299778,26630,29303,118735,134666,6527,6941,327750,322347,294939,288441,12906,14659,9822,8759,2882,2969,1034,1041,6167,6478,300352,294085,15424,17450,13145,12083,4247,4459,1595,1625
R,4,2017,53,4414639,2161514,2253125,1730111,1762775,262699,299219,24539,25051,111308,129670,4364,4545,28493,31865,1753750,1789040,270653,309091,38996,41076,121372,140657,7909,8400,1855808,1944860,1455476,1487270,250289,285191,15344,16500,108631,126809,3383,3570,22685,25520,1474088,1508046,255912,292375,26650,29335,117368,136263,6377,6795,305706,308265,274635,275505,12410,14028,9195,8551,2677,2861,981,975,5808,6345,279662,280994,14741,16716,12346,11741,4004,4394,1532,1605
R,4,2017,54,4415033,2159590,2255443,1732178,1771245,260358,297137,24205,24726,110517,126392,4238,4509,28094,31434,1755627,1797086,267970,306942,38365,40888,120543,136968,7613,8207,1865880,1957342,1467834,1504510,248686,283878,15400,16473,107910,123633,3328,3598,22722,25250,1486589,1524992,254109,291011,26728,29406,116695,132817,6227,6708,293710,298101,264344,266735,11672,13259,8805,8253,2607,2759,910,911,5372,6184,269038,272094,13861,15931,11637,11482,3848,4151,1386,1499
R,4,2017,55,4403974,2150140,2253834,1741624,1785764,253958,292994,23628,24575,99085,115403,4202,4269,27643,30829,1764646,1810999,261385,302642,37870,40773,108820,125658,7606,7870,1871640,1972153,1490938,1533879,243007,280582,15311,16669,96691,112743,3378,3384,22315,24896,1509350,1554049,248265,287629,26697,29826,105188,121594,6257,6385,278500,281681,250686,251885,10951,12412,8317,7906,2394,2660,824,885,5328,5933,255296,256950,13120,15013,11173,10947,3632,4064,1349,1485
R,4,2017,56,4455366,2167202,2288164,1755840,1814210,256619,296425,23282,24378,99901,118714,4096,4303,27464,30134,1778721,1838925,263802,305502,37611,40336,109551,128824,7377,7886,1898019,2010630,1513698,1565275,246048,284242,15131,16927,97500,116087,3300,3481,22342,24618,1532065,1585220,251238,291008,26668,29993,105999,124875,6084,6529,269183,277534,242142,248935,10571,12183,8151,7451,2401,2627,796,822,5122,5516,246656,253705,12564,14494,10943,10343,3552,3949,1293,1357
R,4,2017,57,4496852,2194964,2301888,1777265,1822439,261301,300989,23236,24421,101736,119918,4222,4146,27204,29975,1800013,1846936,268445,310212,37431,40466,111336,129707,7455,7653,1928022,2030596,1537078,1579627,250683,288866,15300,17005,99405,117361,3374,3341,22182,24396,1555475,1599300,255804,295744,26774,30121,107857,125825,6103,6300,266942,271292,240187,242812,10618,12123,7936,7416,2331,2557,848,805,5022,5579,244538,247636,12641,14468,10657,10345,3479,3882,1352,1353
R,4,2017,58,4291428,2079249,2212179,1692142,1761123,242476,282637,20985,22620,94771,114156,3714,3847,25161,27796,1713063,1783950,249011,290855,34437,37907,103430,123172,6628,6988,1843098,1964844,1479725,1539422,232860,271601,14112,15877,92695,111875,3008,3151,20698,22918,1496787,1558065,237584,277730,25157,28572,100319,119767,5485,5849,236151,247335,212417,221701,9616,11036,6873,6743,2076,2281,706,696,4463,4878,216276,225885,11427,13125,9280,9335,3111,3405,1143,1139
R,4,2017,59,4311441,2085392,2226049,1702956,1780518,238569,278782,20943,22310,94352,113261,3591,3790,24981,27388,1723677,1802864,245035,287061,34440,37446,102947,121984,6478,6889,1856598,1984093,1497256,1563271,229340,268155,14092,15908,92309,111146,2934,3068,20667,22545,1514239,1581452,234088,274377,25256,28454,99951,118747,5387,5721,228794,241956,205700,217247,9229,10627,6851,6402,2043,2115,657,722,4314,4843,209438,221412,10947,12684,9184,8992,2996,3237,1091,1168
R,4,2017,60,4180378,2012863,2167515,1646465,1733042,228116,272641,19899,21317,91429,110724,3446,3478,23508,26313,1665991,1754690,234243,280381,32868,36314,99258,118751,6123,6476,1798723,1937699,1454168,1526916,219307,262342,13430,15244,89558,108613,2783,2872,19477,21712,1470180,1544559,223785,268096,24176,27793,96531,115615,5092,5429,214140,229816,192297,206126,8809,10299,6469,6073,1871,2111,663,606,4031,4601,195811,210131,10458,12285,8692,8521,2727,3136,1031,1047
R,4,2017,61,4084028,1959621,2124407,1605889,1701088,218949,263217,19081,20946,90018,110331,3186,3533,22498,25292,1624594,1721704,224777,270725,31388,35284,97520,118275,5776,6351,1754261,1901273,1421387,1500880,210474,253349,12917,15076,88218,108245,2625,2910,18640,20813,1436737,1517654,214691,258914,23105,27048,94895,115133,4874,5293,205360,223134,184502,200208,8475,9868,6164,5870,1800,2086,561,623,3858,4479,187857,204050,10086,11811,8283,8236,2625,3142,902,1058
R,4,2017,62,4035359,1932245,2103114,1589890,1690816,210910,255212,18135,19551,88666,110193,3111,3317,21533,24025,1607733,1710384,216410,262384,30173,33202,95795,117532,5574,6047,1736854,1888778,1413475,1497167,203034,246246,12677,14372,86954,108311,2585,2742,18129,19940,1428359,1513172,207111,251665,22869,25884,93346,114755,4716,5110,195391,214336,176415,193649,7876,8966,5458,5179,1712,1882,526,575,3404,4085,179374,197212,9299,10719,7304,7318,2449,2777,858,937
R,4,2017,63,3812065,1812040,2000025,1501489,1618901,190134,236582,16606,18150,81319,100999,2728,3029,19764,22364,1517936,1637138,195082,243113,27923,31182,87638,107723,4917,5560,1636878,1804113,1343445,1442055,182922,228307,11697,13368,79894,99292,2260,2517,16660,18574,1357205,1456999,186587,233184,21355,24346,85513,105228,4175,4726,175162,195912,158044,176846,7212,8275,4909,4782,1425,1707,468,512,3104,3790,160731,180139,8495,9929,6568,6836,2125,2495,742,834
R,4,2017,64,3701842,1755997,1945845,1461127,1580963,178648,224188,15360,17155,79805,99760,2713,2898,18344,20881,1476337,1598014,183195,230165,25808,29363,85775,106062,4832,5302,1593571,1761290,1314449,1414005,171971,216412,10906,12718,78425,98133,2310,2430,15510,17592,1327190,1428210,175338,220999,19822,23171,83760,103662,4164,4517,162426,184555,146678,166958,6677,7776,4454,4437,1380,1627,403,468,2834,3289,149147,169804,7857,9166,5986,6192,2015,2400,668,785
R,4,2017,65,3552080,1681082,1870998,1408221,1527523,167084,213725,14270,16029,72067,91590,2405,2673,17035,19458,1422346,1543525,171304,219309,24322,27705,77294,97109,4381,4865,1529853,1699322,1271086,1372314,161180,206305,10312,12005,70825,90125,2033,2250,14417,16323,1282946,1385545,164336,210555,18872,22013,75516,94971,3757,4162,151229,171676,137135,155209,5904,7420,3958,4024,1242,1465,372,423,2618,3135,139400,157980,6968,8754,5450,5692,1778,2138,624,703
R,4,2017,66,3392293,1597860,1794433,1331370,1456256,162287,208901,13724,15353,71803,93009,2344,2481,16332,18433,1344933,1471230,166320,214316,23314,26359,76885,98378,4238,4616,1452960,1627344,1200087,1305032,156437,201864,9978,11358,70589,91496,1999,2108,13870,15486,1211501,1317449,159436,206014,18233,20796,75132,96179,3678,3930,144900,167089,131283,151224,5850,7037,3746,3995,1214,1513,345,373,2462,2947,133432,153781,6884,8302,5081,5563,1753,2199,560,686
R,4,2017,67,3359249,1583977,1775272,1322121,1443736,156948,202358,13424,14678,73570,94143,2433,2595,15481,17762,1334945,1458125,160803,207592,22686,25258,78214,99226,4248,4671,1445616,1614684,1196574,1298166,151442,195518,9906,11053,72469,92770,2043,2205,13182,14972,1207428,1310159,154387,199520,17858,20182,76590,97209,3648,4021,138361,160588,125547,145570,5506,6840,3518,3625,1101,1373,390,390,2299,2790,127517,147966,6416,8072,4828,5076,1624,2017,600,650
R,4,2017,68,3215894,1511805,1704089,1273152,1400043,141918,186249,12369,13616,67712,85210,2235,2414,14419,16557,1285104,1413647,145418,190971,21027,23725,72070,89802,3899,4248,1386860,1556864,1159673,1266332,137049,180144,9199,10308,66708,83959,1899,2068,12332,14053,1169816,1277766,139709,183776,16710,19130,70584,87972,3357,3668,124945,147225,113479,133711,4869,6105,3170,3308,1004,1251,336,346,2087,2504,115288,135881,5709,7195,4317,4595,1486,1830,542,580
R,4,2017,69,3259939,1531520,1728419,1305781,1439895,133999,176826,11748,12955,63849,80276,2046,2170,14097,16297,1317543,1453367,137444,181419,20374,22911,67903,84766,3637,3995,1410866,1585884,1196094,1310213,129332,171024,8744,9916,62853,79079,1751,1849,12092,13803,1206098,1321495,131971,174562,16260,18560,66453,83022,3175,3453,120654,142535,109687,129682,4667,5802,3004,3039,996,1197,295,321,2005,2494,111445,131872,5473,6857,4114,4351,1450,1744,462,542
R,4,2017,70,3165793,1483529,1682264,1277802,1416876,120963,160797,11176,12374,58394,74766,1844,1914,13350,15537,1289079,1429819,124070,165010,19468,22008,62106,78955,3368,3631,1373258,1549231,1177257,1295719,116835,155369,8452,9551,57602,73650,1581,1626,11531,13316,1186949,1306702,119231,158662,15769,17978,60886,77368,2919,3153,110271,133033,100545,121157,4128,5428,2724,2823,792,1116,263,288,1819,2221,102130,123117,4839,6348,3699,4030,1220,1587,449,478
R,4,2017,71,2393679,1112236,1281443,942681,1060830,98563,134257,8692,9844,50268,62553,1702,1774,10330,12185,951252,1070867,101069,137614,14807,16995,53400,66118,3002,3241,1016168,1162728,855038,952587,94891,129378,6392,7361,49551,61630,1471,1535,8825,10237,862312,960932,96784,131911,11695,13484,52340,64740,2607,2844,96068,118715,87643,108243,3672,4879,2300,2483,717,923,231,239,1505,1948,88940,109935,4285,5703,3112,3511,1060,1378,395,397
R,4,2017,72,2392641,1105079,1287562,940656,1069989,95867,132629,8379,9662,48594,61491,1492,1705,10091,12086,949117,1079995,98248,135972,14382,16878,51539,64933,2802,3155,1014656,1175081,857973,967241,92562,128175,6297,7329,47867,60590,1284,1451,8673,10295,865174,975698,94367,130733,11560,13615,50495,63620,2464,2740,90423,112481,82683,102748,3305,4454,2082,2333,727,901,208,254,1418,1791,83943,104297,3881,5239,2822,3263,1044,1313,338,415
