UNIVERSE,MONTH,YEAR,AGE,TOT_POP,TOT_MALE,TOT_FEMALE,WA_MALE,WA_FEMALE,BA_MALE,BA_FEMALE,IA_MALE,IA_FEMALE,AA_MALE,AA_FEMALE,NA_MALE,NA_FEMALE,TOM_MALE,TOM_FEMALE,WAC_MALE,WAC_FEMALE,BAC_MALE,BAC_FEMALE,IAC_MALE,IAC_FEMALE,AAC_MALE,AAC_FEMALE,NAC_MALE,NAC_FEMALE,NH_MALE,NH_FEMALE,NHWA_MALE,NHWA_FEMALE,NHBA_MALE,NHBA_FEMALE,NHIA_MALE,NHIA_FEMALE,NHAA_MALE,NHAA_FEMALE,NHNA_MALE,NHNA_FEMALE,NHTOM_MALE,NHTOM_FEMALE,NHWAC_MALE,NHWAC_FEMALE,NHBAC_MALE,NHBAC_FEMALE,NHIAC_MALE,NHIAC_FEMALE,NHAAC_MALE,NHAAC_FEMALE,NHNAC_MALE,NHNAC_FEMALE,H_MALE,H_FEMALE,HWA_MALE,HWA_FEMALE,HBA_MALE,HBA_FEMALE,HIA_MALE,HIA_FEMALE,HAA_MALE,HAA_FEMALE,HNA_MALE,HNA_FEMALE,HTOM_MALE,HTOM_FEMALE,HWAC_MALE,HWAC_FEMALE,HBAC_MALE,HBAC_FEMALE,HIAC_MALE,HIAC_FEMALE,HAAC_MALE,HAAC_FEMALE,HNAC_MALE,HNAC_FEMALE
R,4,2016,999,322368465,158731145,163637320,122986943,125169010,20520344,22341937,2038705,2003756,8651627,9497076,386613,375219,4146913,4250322,126668931,128921608,22339190,24253814,3324785,3355549,10184855,11034064,761732,755761,129852259,135358428,97538669,100300200,19185045,20955408,1174900,1209403,8370635,9214401,283408,279283,3299602,3399733,100465954,103297759,20620391,22473224,2097069,2199080,9669766,10516136,578034,579762,28878886,28278892,25448274,24868810,1335299,1386529,863805,794353,280992,282675,103205,95936,847311,850589,26202977,25623849,1718799,1780590,1227716,1156469,515089,517928,183698,175999
R,4,2016,0,3962659,2026984,1935675,1465220,1393754,301981,293852,32438,31259,100046,94284,5972,5670,121327,116856,1576992,1501404,367331,357404,56786,54605,144683,136811,14512,13821,1501566,1431484,1015642,962747,273944,266837,16742,15996,94212,88733,4079,3862,96947,93309,1105386,1049110,327078,318511,32645,31206,131309,124052,10357,9851,525418,504191,449578,431007,28037,27015,15696,15263,5834,5551,1893,1808,24380,23547,471606,452294,40253,38893,24141,23399,13374,12759,4155,3970
R,4,2016,1,4003097,2046892,1956205,1472736,1402841,306633,298502,32874,31789,106465,100243,6025,5849,122159,116981,1585242,1510535,372308,361820,57361,55272,151534,143037,14691,14063,1522908,1451174,1024781,971310,278049,270989,17177,16521,100823,94746,4209,4041,97869,93567,1115331,1057837,331458,322481,33270,31882,138465,130408,10642,10139,523984,505031,447955,431531,28584,27513,15697,15268,5642,5497,1816,1808,24290,23414,469911,452698,40850,39339,24091,23390,13069,12629,4049,3924
R,4,2016,2,3972422,2032713,1939709,1465008,1392614,305754,297037,33111,31855,103081,97592,5750,5498,120009,115113,1575495,1498552,369987,359642,57452,55118,147379,139336,14383,13608,1513614,1442239,1020920,967486,277447,269764,17519,16764,97665,92425,4020,3823,96043,91977,1109767,1052515,329660,320676,33548,32016,134572,127122,10356,9764,519099,497470,444088,425128,28307,27273,15592,15091,5416,5167,1730,1675,23966,23136,465728,446037,40327,38966,23904,23102,12807,12214,4027,3844
R,4,2016,3,3985053,2036394,1948659,1465295,1398153,304553,296257,32816,31653,108652,102814,5906,5633,119172,114149,1574844,1503089,367688,357503,57022,54917,153302,144878,14688,13893,1517429,1448518,1020077,969497,276912,269513,17565,16850,103353,97578,4173,3914,95349,91166,1108112,1053676,328126,319195,33485,32122,140673,132618,10645,9965,518965,500141,445218,428656,27641,26744,15251,14803,5299,5236,1733,1719,23823,22983,466732,449413,39562,38308,23537,22795,12629,12260,4043,3928
R,4,2016,4,4001460,2046193,1955267,1479845,1410246,306221,297075,33683,32067,102932,97992,5618,5394,117894,112493,1588248,1513678,369026,357314,58053,55314,146443,139249,14194,13552,1520143,1449537,1027963,975460,278799,270645,17810,17039,97700,92994,3894,3739,93977,89660,1114761,1058278,329650,319450,33793,32269,133901,127287,10172,9685,526050,505730,451882,434786,27422,26430,15873,15028,5232,4998,1724,1655,23917,22833,473487,455400,39376,37864,24260,23045,12542,11962,4022,3867
R,4,2016,5,4044096,2067241,1976855,1502343,1432880,308097,298755,32044,31204,101261,96505,5577,5293,117919,112218,1610844,1536030,370700,358758,56620,54848,144670,137358,14225,13409,1529288,1457549,1035160,982260,282434,273516,17883,17283,96203,91723,3915,3722,93693,89045,1121730,1064430,332998,321929,33948,32746,132254,125631,10229,9654,537953,519306,467183,450620,25663,25239,14161,13921,5058,4782,1662,1571,24226,23173,489114,471600,37702,36829,22672,22102,12416,11727,3996,3755
R,4,2016,6,4022744,2052340,1970404,1476515,1410440,308728,300723,32967,32045,108258,104687,6114,5962,119758,116547,1586803,1517524,373037,363944,57267,55906,152227,147020,14613,14189,1523043,1459417,1024835,974546,279445,272407,17367,16997,102155,98824,4072,3939,95169,92704,1112911,1060111,331433,323367,33087,32566,138561,134075,10294,9947,529297,510987,451680,435894,29283,28316,15600,15048,6103,5863,2042,2023,24589,23843,473892,457413,41604,40577,24180,23340,13666,12945,4319,4242
R,4,2016,7,4049614,2065851,1983763,1490171,1424851,312967,305025,33046,31901,107056,103453,6219,6087,116392,112446,1596996,1528225,375623,366040,56951,54478,149434,144125,14524,14123,1537469,1475030,1037743,989691,284183,276928,17455,16982,101006,97738,4200,4109,92882,89582,1123349,1072458,335085,326549,33025,31526,136357,131581,10349,9972,528382,508733,452428,435160,28784,28097,15591,14919,6050,5715,2019,1978,23510,22864,473647,455767,40538,39491,23926,22952,13077,12544,4175,4151
R,4,2016,8,4163740,2125315,2038425,1537074,1466760,320488,312774,34155,33135,111073,107008,6322,6100,116203,112648,1643633,1570034,382651,374237,58067,56380,153551,147285,14848,14095,1580481,1515443,1068989,1017996,291391,284683,17900,17707,105174,101338,4247,4040,92780,89679,1154458,1100529,342039,334638,33459,32739,140555,134790,10515,9906,544834,522982,468085,448764,29097,28091,16255,15428,5899,5670,2075,2060,23423,22969,489175,469505,40612,39599,24608,23641,12996,12495,4333,4189
R,4,2016,9,4184125,2137090,2047035,1552998,1481944,321151,311331,34918,33331,108830,105115,6252,6079,112941,109235,1656633,1582030,381209,370147,58386,56227,150354,144390,14562,13964,1592524,1523492,1084606,1031711,292341,283471,18255,17718,102844,99506,4241,4044,90237,87042,1167787,1111798,341234,331447,33619,32591,137411,132181,10335,9816,544566,523543,468392,450233,28810,27860,16663,15613,5986,5609,2011,2035,22704,22193,488846,470232,39975,38700,24767,23636,12943,12209,4227,4148
R,4,2016,10,4129076,2110024,2019052,1544208,1467967,311062,303867,33832,32685,107449,104787,6081,6031,107392,103715,1642567,1562934,367652,359074,56743,54630,146870,142653,13898,13436,1580476,1511218,1086968,1029369,283784,277509,17907,17587,101783,99560,4083,4105,85951,83088,1165983,1105703,330077,322704,32884,31904,134785,131271,9882,9585,529548,507834,457240,438598,27278,26358,15925,15098,5666,5227,1998,1926,21441,20627,476584,457231,37575,36370,23859,22726,12085,11382,4016,3851
R,4,2016,11,4123059,2104209,2018850,1544528,1471900,307594,298956,33481,32424,109424,109084,6135,5887,103047,100599,1638777,1563736,360826,351429,55982,54311,147934,146087,13661,13269,1585680,1520633,1095371,1040965,281316,273434,18041,17325,103890,103847,4227,4114,82835,80948,1171487,1115107,324916,316557,32942,31829,136302,135021,9813,9653,518529,498217,449157,430935,26278,25522,15440,15099,5534,5237,1908,1773,20212,19651,467290,448629,35910,34872,23040,22482,11632,11066,3848,3616
R,4,2016,12,4132220,2107299,2024921,1554960,1484169,305488,297597,32448,31938,108719,108537,5882,5641,99802,97039,1646253,1572985,356656,347728,54801,53628,145781,144290,13245,12706,1601073,1535471,1115694,1059725,280101,273103,17714,17188,103332,103407,4073,3916,80159,78132,1189308,1131514,322034,314299,32590,31726,134459,133516,9564,9143,506226,489450,439266,424444,25387,24494,14734,14750,5387,5130,1809,1725,19643,18907,456945,441471,34622,33429,22211,21902,11322,10774,3681,3563
R,4,2016,13,4097079,2089362,2007717,1543068,1472826,305698,297897,32567,31484,107576,107513,5884,5596,94569,92401,1629224,1557073,354004,345342,54225,52735,142511,141479,13119,12490,1590861,1524705,1109893,1052842,280623,273949,17687,17161,102329,102521,4114,3912,76215,74320,1179608,1120910,320368,312972,32209,31410,131728,130976,9516,9102,498501,483012,433175,419984,25075,23948,14880,14323,5247,4992,1770,1684,18354,18081,449616,436163,33636,32370,22016,21325,10783,10503,3603,3388
R,4,2016,14,4114927,2098640,2016287,1550960,1481418,313117,304335,32446,31129,104018,103329,5712,5587,92387,90489,1635195,1563758,360235,351003,54431,52859,137558,135828,12645,12338,1604663,1537795,1121198,1065007,288415,280542,17861,17180,99004,98460,3966,3857,74219,72749,1189091,1131503,327166,318930,32572,31805,127185,125737,9247,8947,493977,478492,429762,416411,24702,23793,14585,13949,5014,4869,1746,1730,18168,17740,446104,432255,33069,32073,21859,21054,10373,10091,3398,3391
R,4,2016,15,4221060,2155058,2066002,1588877,1514758,325009,315463,32917,31917,110161,108872,5863,5747,92231,89245,1672770,1595878,371736,361151,55143,53518,143974,140943,12944,12568,1655787,1584113,1153783,1095053,300146,291307,18421,17707,105098,104124,4178,4010,74161,71912,1221381,1160644,338469,328896,33512,32502,133583,131098,9501,9172,499271,481889,435094,419705,24863,24156,14496,14210,5063,4748,1685,1737,18070,17333,451389,435234,33267,32255,21631,21016,10391,9845,3443,3396
R,4,2016,16,4251428,2175062,2076366,1606816,1525414,331727,320051,33461,32103,106480,104878,5944,5586,90634,88334,1689303,1605468,377687,365554,56192,54087,138707,136016,12778,12343,1677935,1599471,1173340,1109886,306874,296269,18902,18052,101495,100122,4209,3954,73115,71188,1240117,1174583,344768,333887,34458,33116,128669,126233,9385,9054,497127,476895,433476,415528,24853,23782,14559,14051,4985,4756,1735,1632,17519,17146,449186,430885,32919,31667,21734,20971,10038,9783,3393,3289
R,4,2016,17,4203471,2148163,2055308,1592217,1513645,324946,315209,32602,31649,104869,104088,5756,5435,87773,85282,1671804,1590947,368889,358680,54871,53666,136219,133988,12791,11991,1664129,1590071,1170074,1107995,300639,292032,18520,17914,99923,99312,4109,3889,70864,68929,1234560,1170660,336917,327996,33898,33289,126324,124351,9489,8912,484034,465237,422143,405650,24307,23177,14082,13735,4946,4776,1647,1546,16909,16353,437244,420287,31972,30684,20973,20377,9895,9637,3302,3079
R,4,2016,18,4209703,2153033,2056670,1590445,1510473,327585,316830,32432,31541,111641,109470,5734,5452,85196,82904,1667572,1585500,369886,358463,54513,53229,142092,138743,12397,11741,1671992,1597869,1169859,1109889,303978,294089,18220,18001,106811,104803,4149,3937,68975,67150,1232456,1170805,339004,328577,33619,33253,132503,129484,9266,8754,481041,458801,420586,400584,23607,22741,14212,13540,4830,4667,1585,1515,16221,15754,435116,414695,30882,29886,20894,19976,9589,9259,3131,2987
R,4,2016,19,4236443,2166247,2070196,1603045,1520742,325602,316844,32541,31400,116463,114767,5808,5258,82788,81185,1677951,1594025,365814,357078,54786,53280,146288,143366,12379,11741,1685715,1614257,1183205,1122428,301921,294711,18299,17869,111650,110080,4140,3755,66500,65414,1243574,1181573,334795,327856,33644,33118,136853,134191,9172,8743,480532,455939,419840,398314,23681,22133,14242,13531,4813,4687,1668,1503,16288,15771,434377,412452,31019,29222,21142,20162,9435,9175,3207,2998
R,4,2016,20,4297405,2204355,2093050,1630023,1538062,332839,322052,32780,30940,121109,117696,6022,5777,81582,78523,1703655,1608802,371812,360430,55289,52758,150614,145570,12563,12227,1720153,1636361,1206123,1138384,309230,299918,18587,17609,116316,112991,4333,4100,65564,63359,1265412,1195628,341165,331397,34242,32973,141254,136502,9404,9148,484202,456689,423900,399678,23609,22134,14193,13331,4793,4705,1689,1677,16018,15164,438243,413174,30647,29033,21047,19785,9360,9068,3159,3079
R,4,2016,21,4387936,2253521,2134415,1658059,1559995,350129,338550,33549,31916,125462,120224,6169,5953,80153,77777,1729898,1629531,387804,376255,56608,54111,154375,147925,13069,12420,1764061,1674852,1229362,1158068,326096,315927,19211,18181,120584,115607,4435,4300,64373,62769,1287082,1214293,356830,346847,35449,34001,145115,138981,9791,9352,489460,459563,428697,401927,24033,22623,14338,13735,4878,4617,1734,1653,15780,15008,442816,415238,30974,29408,21159,20110,9260,8944,3278,3068
R,4,2016,22,4473626,2298191,2175435,1683533,1581557,365628,353492,34421,33046,131320,125222,6252,6102,77037,76016,1752197,1649191,401149,389713,57209,55667,159466,152088,13027,12697,1801806,1712556,1247979,1176628,341197,330500,19876,19262,126502,120564,4501,4494,61751,61108,1303056,1231039,370011,360102,35992,35388,150314,143223,9742,9586,496385,462879,435554,404929,24431,22992,14545,13784,4818,4658,1751,1608,15286,14908,449141,418152,31138,29611,21217,20279,9152,8865,3285,3111
R,4,2016,23,4565164,2350699,2214465,1717543,1607221,378438,361290,35687,33649,138187,132622,6560,6160,74284,73523,1783566,1672560,411615,395090,58477,56159,165626,159217,13177,12608,1847728,1749499,1276001,1199645,353382,338524,20700,19816,133407,127861,4707,4470,59531,59183,1328960,1252311,380132,365902,36842,35966,156834,150506,9933,9521,502971,464966,441542,407576,25056,22766,14987,13833,4780,4761,1853,1690,14753,14340,454606,420249,31483,29188,21635,20193,8792,8711,3244,3087
R,4,2016,24,4682288,2398230,2284058,1752267,1654472,381947,371899,37428,34089,147192,143586,7096,6528,72300,73484,1815818,1718949,413051,405186,60218,56581,174640,171205,13945,13366,1889096,1815222,1306479,1245516,356421,347384,21566,20183,142201,138597,5108,4724,57321,58818,1356824,1297151,381054,374078,37540,36144,165565,162076,10499,10031,509134,468836,445788,408956,25526,24515,15862,13906,4991,4989,1988,1804,14979,14666,458994,421798,31997,31108,22678,20437,9075,9129,3446,3335
R,4,2016,25,4771291,2434949,2336342,1783131,1691936,382535,378469,36798,33426,155816,154641,7575,6832,69094,71038,1843405,1753989,411370,410040,58599,55307,183051,181923,14551,13676,1927741,1872817,1339979,1288819,356429,353052,20952,19904,150423,149373,5476,5040,54482,56629,1387318,1338190,378972,378259,36128,35392,173654,172491,10965,10484,507208,463525,443152,403117,26106,25417,15846,13522,5393,5268,2099,1792,14612,14409,456087,415799,32398,31781,22471,19915,9397,9432,3586,3192
R,4,2016,26,4698105,2392615,2305490,1759679,1669796,369357,370178,35957,32674,156238,159403,7702,6936,63682,66503,1815294,1727826,395492,399238,56165,53232,181568,185205,13994,13400,1895314,1855654,1324743,1278649,343876,345146,20250,19543,150974,154250,5561,5148,49910,52918,1368197,1324733,364148,368085,34206,33940,172539,176364,10489,10277,497301,449836,434936,391147,25481,25032,15707,13131,5264,5153,2141,1788,13772,13585,447097,403093,31344,31153,21959,19292,9029,8841,3505,3123
R,4,2016,27,4528475,2301932,2226543,1701541,1615839,342008,347663,34508,30675,157019,163652,7480,6649,59376,62065,1753226,1669925,365629,374363,53557,49992,181006,188019,13536,12662,1824544,1797871,1283667,1242415,317904,324074,19031,18224,152102,158629,5464,4986,46376,49543,1323940,1285466,335827,345148,32120,31950,172605,179554,10274,9778,477388,428672,417874,373424,24104,23589,15477,12451,4917,5023,2016,1663,13000,12522,429286,384459,29802,29215,21437,18042,8401,8465,3262,2884
R,4,2016,28,4434043,2252211,2181832,1681721,1595683,321511,329556,33531,30143,151834,160484,7456,6632,56158,59334,1730390,1647385,343547,354650,51627,48678,174742,184076,13403,12561,1776091,1757194,1263410,1225313,298702,306510,18228,17651,147127,155785,5345,4949,43279,46986,1300715,1266202,315200,325961,30331,30649,166660,176031,10055,9691,476120,424638,418311,370370,22809,23046,15303,12492,4707,4699,2111,1683,12879,12348,429675,381183,28347,28689,21296,18029,8082,8045,3348,2870
R,4,2016,29,4361341,2212227,2149114,1663148,1578592,306985,318619,32712,29213,149265,159235,7287,6502,52830,56953,1709136,1628159,327287,342570,50192,47766,170785,181552,12751,12062,1742464,1728390,1249829,1211159,284709,296015,17626,16921,144595,154756,5128,4802,40577,44737,1285002,1249947,299664,314505,29378,29852,162995,173844,9465,9216,469763,420724,413319,367433,22276,22604,15086,12292,4670,4479,2159,1700,12253,12216,424134,378212,27623,28065,20814,17914,7790,7708,3286,2846
R,4,2016,30,4400918,2229840,2171078,1683409,1600747,303232,316609,32480,29330,151751,162692,7396,6636,51572,55064,1728140,1648436,322739,339189,49827,47413,172598,184604,13000,12318,1754127,1747142,1264663,1230112,280909,293892,16877,16877,147081,158133,5238,5028,39359,43100,1298605,1267284,295181,311059,28440,29589,164794,176837,9667,9588,475713,423936,418746,370635,22323,22717,15603,12453,4670,4559,2158,1608,12213,11964,429535,381152,27558,28130,21387,17824,7804,7767,3333,2730
R,4,2016,31,4399951,2219809,2180142,1680387,1609681,296827,314089,31902,29254,153597,166732,7180,6473,49916,53913,1723663,1656450,315357,335444,49070,47390,173875,188487,12590,12012,1744796,1753121,1261582,1235617,274913,291764,16733,16730,148923,162290,4997,4795,37648,41925,1293994,1271860,288192,307703,28084,29356,166117,180900,9249,9216,475013,427021,418805,374064,21914,22325,15169,12524,4674,4442,2183,1678,12268,11988,429669,384590,27165,27741,20986,18034,7758,7587,3341,2796
R,4,2016,32,4280325,2152991,2127334,1631856,1569515,283838,304744,31225,28617,151395,165778,6925,6402,47752,52278,1673148,1614761,301331,325036,47781,46667,171021,186843,12197,11950,1693966,1709292,1226900,1203408,262931,282858,16133,16231,146870,161508,4950,4778,36182,40509,1257994,1238322,275492,297961,27185,28802,163481,179453,9083,9182,459025,418042,404956,366107,20907,21886,15092,12386,4525,4270,1975,1624,11570,11769,415154,376439,25839,27075,20596,17865,7540,7390,3114,2768
R,4,2016,33,4361690,2189726,2171964,1663586,1604966,287268,311389,31912,29220,151689,167417,7034,6544,48237,52428,1705255,1650171,304847,331749,48882,47583,171264,188457,12370,12113,1719095,1741287,1247792,1227610,266114,288665,16513,16527,147125,162977,5020,4854,36531,40654,1279103,1262437,278679,303846,27922,29401,163701,180872,9249,9316,470631,430677,415794,377356,21154,22724,15399,12693,4564,4440,2014,1690,11706,11774,426152,387734,26168,27903,20960,18182,7563,7585,3121,2797
R,4,2016,34,4313988,2161216,2152772,1645521,1592767,282850,307907,30536,28275,148621,166712,6968,6357,46720,50754,1685830,1636449,299768,327766,47335,46329,167379,186737,12157,11748,1699407,1724384,1237772,1216998,261948,285728,15600,15685,144061,162170,4947,4646,35079,39157,1267791,1250537,273916,300441,26825,28242,159816,179193,9027,8937,461809,428388,407749,375769,20902,22179,14936,12590,4560,4542,2021,1711,11641,11597,418039,385912,25852,27325,20510,18087,7563,7544,3130,2811
R,4,2016,35,4308152,2153849,2154303,1643073,1594440,284718,312741,30552,28645,142430,161934,6953,6060,46123,50483,1682808,1638060,301512,332713,47260,46637,160923,181550,12084,11411,1692754,1725783,1235156,1218511,264324,290344,15762,16136,137834,157500,4921,4451,34757,38841,1264850,1251852,276278,305003,26999,28711,153429,174194,8991,8761,461095,428520,407917,375929,20394,22397,14790,12509,4596,4434,2032,1609,11366,11642,417958,386208,25234,27710,20261,17926,7494,7356,3093,2650
R,4,2016,36,4356832,2189452,2167380,1667295,1600841,293164,318460,30830,28363,145848,163760,6928,6330,45387,49626,1706422,1643446,309475,337928,47687,46266,163775,183165,12080,11659,1716703,1734686,1249547,1220752,271884,296105,15586,15780,141255,159286,4802,4692,33629,38071,1278296,1253176,283236,310325,26709,28337,156164,175706,8847,8952,472749,432694,417748,380089,21280,22355,15244,12583,4593,4474,2126,1638,11758,11555,428126,390270,26239,27603,20978,17929,7611,7459,3233,2707
R,4,2016,37,4030421,2011694,2018727,1535586,1491932,265546,295296,27997,26379,135174,153816,5946,5612,41445,45692,1571214,1531167,280459,312896,43505,43192,151515,171738,10532,10420,1587044,1618193,1159489,1140265,246733,274603,14560,14660,131046,149738,4244,4073,30972,34854,1185847,1169985,257196,287339,24932,26353,144806,164913,7855,7921,424650,400534,376097,351667,18813,20693,13437,11719,4128,4078,1702,1539,10473,10838,385367,361182,23263,25557,18573,16839,6709,6825,2677,2499
R,4,2016,38,4040264,2014558,2025706,1544741,1504861,261853,291653,28196,26619,133132,152246,6060,5533,40576,44794,1579497,1543166,276233,308789,43501,43398,149293,169730,10475,10240,1582573,1617020,1161421,1144821,243351,271201,14527,14818,128944,148000,4268,4096,30062,34084,1186864,1173727,253292,283420,24701,26506,142439,162842,7735,7878,431985,408686,383320,360040,18502,20452,13669,11801,4188,4246,1792,1437,10514,10710,392633,369439,22941,25369,18800,16892,6854,6888,2740,2362
R,4,2016,39,3924944,1951775,1973169,1496022,1464760,251479,282366,27335,25717,132662,152533,5697,5385,38580,42408,1529235,1500843,264882,298381,42136,41776,147888,169285,10003,9957,1532206,1571685,1123004,1109930,233783,262595,14240,14472,128520,148453,4037,3906,28622,32329,1147334,1137175,242920,274147,24245,25716,141284,162584,7433,7577,419569,401484,373018,354830,17696,19771,13095,11245,4142,4080,1660,1479,9958,10079,381901,363668,21962,24234,17891,16060,6604,6701,2570,2380
R,4,2016,40,3876843,1927772,1949071,1475588,1446881,248023,278197,26805,25338,134882,153091,5392,5180,37082,40384,1507455,1481275,260734,293130,41105,40835,149708,169129,9492,9458,1514189,1551235,1107210,1094636,230904,258817,13856,14079,130857,149020,3842,3811,27520,30872,1130588,1120684,239535,269509,23526,25044,143334,162616,7075,7237,413583,397836,368378,352245,17119,19380,12949,11259,4025,4071,1550,1369,9562,9512,376867,360591,21199,23621,17579,15791,6374,6513,2417,2221
R,4,2016,41,3984443,1987816,1996627,1527892,1488798,252802,282445,27144,25529,139115,155884,5619,5046,35244,38925,1557847,1521802,264718,296701,41172,40707,153121,171343,9601,9066,1568549,1596455,1152223,1132379,236469,264060,13923,14356,135188,151995,4052,3729,26694,29936,1174672,1157504,244853,274293,23548,25080,147197,165295,7278,6971,419267,400172,375669,356419,16333,18385,13221,11173,3927,3889,1567,1317,8550,8989,383175,364298,19865,22408,17624,15627,5924,6048,2323,2095
R,4,2016,42,3823128,1894455,1928673,1455011,1435476,241386,274085,25683,24712,133780,152345,5036,4892,33559,37163,1483527,1466825,252532,287571,39111,39358,147224,167137,8852,8877,1504273,1546474,1105109,1094779,226231,256489,13452,13990,130261,148662,3693,3647,25527,28907,1126555,1118920,234003,266318,22803,24625,141783,161413,6798,6850,390182,382199,349902,340697,15155,17596,12231,10722,3519,3683,1343,1245,8032,8256,356972,347905,18529,21253,16308,14733,5441,5724,2054,2027
R,4,2016,43,3944771,1951656,1993115,1499436,1485388,252281,285923,25942,25085,135290,154678,5002,4874,33705,37167,1527953,1516726,263063,299208,39766,40155,148843,169299,8775,8790,1562495,1610626,1149917,1144224,237301,268624,13845,14316,131735,150897,3724,3615,25973,28950,1171647,1168342,244935,278373,23678,25339,143480,163500,6777,6817,389161,382489,349519,341164,14980,17299,12097,10769,3555,3781,1278,1259,7732,8217,356306,348384,18128,20835,16088,14816,5363,5799,1998,1973
R,4,2016,44,4123451,2043896,2079555,1586879,1568340,259275,292402,26093,25204,133310,151572,5086,4735,33253,37302,1614967,1599753,269854,305465,40143,40774,146392,166029,8803,8729,1661210,1703362,1243273,1232326,244606,275492,14219,14760,129667,147992,3729,3549,25716,29243,1264738,1256659,252122,285017,24374,26303,140995,160559,6760,6848,382686,376193,343606,336014,14669,16910,11874,10444,3643,3580,1357,1186,7537,8059,350229,343094,17732,20448,15769,14471,5397,5470,2043,1881
R,4,2016,45,4352019,2152630,2199389,1686267,1673265,269181,307012,26653,26093,131278,149946,4856,4940,34395,38133,1715366,1705329,280139,320322,41361,42398,144547,164391,8872,9179,1771991,1824825,1344237,1339359,254562,289950,14918,15463,127743,146290,3586,3688,26945,30075,1366804,1364393,262482,299759,25784,27769,139221,158739,6879,7169,380639,374564,342030,333906,14619,17062,11735,10630,3535,3656,1270,1252,7450,8058,348562,340936,17657,20563,15577,14629,5326,5652,1993,2010
R,4,2016,46,4360911,2170684,2190227,1704025,1674163,270604,301020,26658,25492,130579,148091,5249,4996,33569,36465,1732319,1704621,281071,313476,41365,41432,143368,161946,9258,9142,1785656,1819979,1358139,1343013,255848,284643,14746,15322,127013,144413,3912,3829,25998,28759,1379784,1366791,263243,293778,25510,27386,138027,156336,7212,7264,385028,370248,345886,331150,14756,16377,11912,10170,3566,3678,1337,1167,7571,7706,352535,337830,17828,19698,15855,14046,5341,5610,2046,1878
R,4,2016,47,4086439,2024081,2062358,1593742,1582462,248216,278827,24923,23903,122566,139185,4477,4587,30157,33394,1619216,1610352,257174,290007,38656,39009,133923,151562,8042,8381,1675097,1723087,1280028,1279356,234705,263695,14156,14454,119406,135909,3333,3433,23469,26240,1299639,1301008,240989,271784,24400,25914,129215,146638,6253,6590,348984,339271,313714,303106,13511,15132,10767,9449,3160,3276,1144,1154,6688,7154,319577,309344,16185,18223,14256,13095,4708,4924,1789,1791
R,4,2016,48,4040371,2001292,2039079,1578628,1564743,250532,282299,24425,23967,114125,131397,4519,4509,29063,32164,1603054,1591494,259226,293025,37838,38680,125027,143145,7855,8337,1656942,1704441,1269121,1265468,237008,267186,13843,14760,111087,128295,3347,3433,22536,25299,1287804,1286267,243037,274926,23812,25985,120509,138419,6144,6626,344350,334638,309507,299275,13524,15113,10582,9207,3038,3102,1172,1076,6527,6865,315250,305227,16189,18099,14026,12695,4518,4726,1711,1711
R,4,2016,49,4060456,2003889,2056567,1588900,1589886,249845,283661,23979,23792,108443,123549,4579,4459,28143,31220,1612358,1615750,258232,294202,37277,38437,118799,134677,8027,8077,1673918,1733823,1291733,1301013,237090,269238,14052,15046,105531,120581,3457,3371,22055,24574,1309858,1321126,242942,276865,24168,26263,114462,130150,6364,6404,329971,322744,297167,288873,12755,14423,9927,8746,2912,2968,1122,1088,6088,6646,302500,294624,15290,17337,13109,12174,4337,4527,1663,1673
R,4,2016,50,4154650,2050735,2103915,1623049,1625101,260650,293567,24515,24177,109959,125427,4429,4442,28133,31201,1646458,1650940,268986,303754,38177,39218,119988,136483,7877,8155,1723089,1784834,1328534,1339758,247586,279064,14530,15495,107124,122379,3370,3458,21945,24680,1346535,1359931,253363,286457,24933,27225,115770,131865,6251,6540,327646,319081,294515,285343,13064,14503,9985,8682,2835,3048,1059,984,6188,6521,299923,291009,15623,17297,13244,11993,4218,4618,1626,1615
R,4,2016,51,4436368,2188549,2247819,1743297,1749851,273586,308196,25585,25553,112263,127315,4652,4730,29166,32174,1767614,1776416,281928,318528,40045,41517,122670,138393,8135,8556,1859312,1925128,1447003,1461025,260648,293583,15709,16787,109365,124343,3613,3690,22974,25700,1465887,1481951,266466,301132,26830,29424,118399,133930,6530,6930,329237,322691,296294,288826,12938,14613,9876,8766,2898,2972,1039,1040,6192,6474,301727,294465,15462,17396,13215,12093,4271,4463,1605,1626
R,4,2016,52,4434895,2174703,2260192,1740998,1769121,264915,300577,24728,25156,111081,128944,4361,4506,28620,31888,1764729,1795395,272896,310449,39265,41224,121189,139920,7931,8370,1867432,1951646,1464873,1493319,252495,286574,15481,16584,108395,126078,3374,3527,22814,25564,1483582,1514122,258159,293781,26858,29465,117173,135521,6387,6762,307271,308546,276125,275802,12420,14003,9247,8572,2686,2866,987,979,5806,6324,281147,281273,14737,16668,12407,11759,4016,4399,1544,1608
R,4,2016,53,4437903,2174254,2263649,1744307,1778457,262759,298648,24398,24849,110307,125711,4241,4484,28242,31500,1767874,1804337,270403,308466,38653,41066,120380,136305,7629,8193,1878898,1965122,1478403,1511296,251071,285398,15546,16578,107701,122950,3324,3570,22853,25330,1497262,1531835,256532,292561,26950,29567,116525,132151,6234,6689,295356,298527,265904,267161,11688,13250,8852,8271,2606,2761,917,914,5389,6170,270612,272502,13871,15905,11703,11499,3855,4154,1395,1504
