UNIVERSE,MONTH,YEAR,AGE,TOT_POP,TOT_MALE,TOT_FEMALE,WA_MALE,WA_FEMALE,BA_MALE,BA_FEMALE,IA_MALE,IA_FEMALE,AA_MALE,AA_FEMALE,NA_MALE,NA_FEMALE,TOM_MALE,TOM_FEMALE,WAC_MALE,WAC_FEMALE,BAC_MALE,BAC_FEMALE,IAC_MALE,IAC_FEMALE,AAC_MALE,AAC_FEMALE,NAC_MALE,NAC_FEMALE,NH_MALE,NH_FEMALE,NHWA_MALE,NHWA_FEMALE,NHBA_MALE,NHBA_FEMALE,NHIA_MALE,NHIA_FEMALE,NHAA_MALE,NHAA_FEMALE,NHNA_MALE,NHNA_FEMALE,NHTOM_MALE,NHTOM_FEMALE,NHWAC_MALE,NHWAC_FEMALE,NHBAC_MALE,NHBAC_FEMALE,NHIAC_MALE,NHIAC_FEMALE,NHAAC_MALE,NHAAC_FEMALE,NHNAC_MALE,NHNAC_FEMALE,H_MALE,H_FEMALE,HWA_MALE,HWA_FEMALE,HBA_MALE,HBA_FEMALE,HIA_MALE,HIA_FEMALE,HAA_MALE,HAA_FEMALE,HNA_MALE,HNA_FEMALE,HTOM_MALE,HTOM_FEMALE,HWAC_MALE,HWAC_FEMALE,HBAC_MALE,HBAC_FEMALE,HIAC_MALE,HIAC_FEMALE,HAAC_MALE,HAAC_FEMALE,HNAC_MALE,HNAC_FEMALE
R,2,2019,58,4426525,2146335,2280190,1737197,1804771,253494,295390,23025,24305,101306,121289,4125,4344,27188,30091,1759923,1829421,260632,304463,37176,40253,110812,131362,7384,7901,1877716,2002440,1495615,1555662,242853,283197,14878,16855,98898,118649,3323,3519,22149,24558,1513915,1575550,248001,289945,26297,29887,107291,127390,6075,6541,268619,277750,241582,249109,10641,12193,8147,7450,2408,2640,802,825,5039,5533,246008,253871,12631,14518,10879,10366,3521,3972,1309,1360
R,2,2019,59,4390406,2131632,2258774,1729596,1791321,249884,292251,22430,23694,99187,118169,4083,4072,26452,29267,1751675,1815310,256735,301211,36230,39372,108599,127725,7239,7491,1875013,1994179,1498822,1554518,239624,280361,14755,16471,96915,115674,3283,3307,21614,23848,1516722,1573810,244537,287016,25947,29314,105183,123977,5948,6204,256619,264595,230774,236803,10260,11890,7675,7223,2272,2495,800,765,4838,5419,234953,241500,12198,14195,10283,10058,3416,3748,1291,1287
R,2,2019,60,4218671,2034696,2183975,1655950,1737962,235243,277447,20414,22226,94801,114951,3668,3866,24620,27523,1676451,1760533,241640,285641,33630,37295,103242,123896,6487,6952,1804557,1939888,1449258,1519278,225682,266450,13689,15634,92739,112687,2973,3174,20216,22665,1465940,1537690,230284,272552,24528,28140,100193,120494,5366,5821,230139,244087,206692,218684,9561,10997,6725,6592,2062,2264,695,692,4404,4858,210511,222843,11356,13089,9102,9155,3049,3402,1121,1131
R,2,2019,61,4229894,2034436,2195458,1662402,1755830,229926,273445,20424,21896,93735,113573,3560,3751,24389,26963,1682606,1777887,236278,281520,33613,36939,102088,122050,6401,6802,1811644,1956702,1462175,1541509,220917,262873,13700,15583,91771,111522,2916,3043,20165,22172,1478716,1559430,225569,268890,24599,28073,99207,118912,5338,5654,222792,238756,200227,214321,9009,10572,6724,6313,1964,2051,644,708,4224,4791,203890,218457,10709,12630,9014,8866,2881,3138,1063,1148
R,2,2019,62,4099042,1961727,2137315,1605774,1707953,219480,267243,19243,21010,90931,111552,3370,3493,22929,26064,1624873,1729390,225456,274984,31844,35826,98565,119537,5988,6435,1753276,1910713,1418617,1504899,210898,256991,12951,15015,89086,109431,2740,2906,18984,21471,1434276,1522349,215237,262729,23387,27399,95887,116382,5004,5413,208451,226602,187157,203054,8582,10252,6292,5995,1845,2121,630,587,3945,4593,190597,207041,10219,12255,8457,8427,2678,3155,984,1022
R,2,2019,63,3989772,1903252,2086520,1561579,1671678,208667,255464,18450,20254,89450,110880,3138,3472,21968,24772,1579851,1691875,214308,262848,30512,34274,96769,118613,5659,6234,1703596,1866664,1382192,1474275,200344,245780,12532,14538,87700,108864,2597,2844,18231,20363,1397208,1490673,204422,251243,22563,26235,94208,115586,4780,5193,199656,219856,179387,197403,8323,9684,5918,5716,1750,2016,541,628,3737,4409,182643,201202,9886,11605,7949,8039,2561,3027,879,1041
R,2,2019,64,3931513,1869125,2062388,1539698,1659441,200639,247890,17430,19144,87486,108986,3047,3299,20825,23628,1556973,1678709,205945,254880,29096,32596,94352,116200,5426,6015,1680926,1852186,1369815,1469647,193008,239008,12180,14078,85873,107139,2534,2741,17516,19573,1384212,1485373,196931,244239,22054,25404,92016,113479,4596,5090,188199,210202,169883,189794,7631,8882,5250,5066,1613,1847,513,558,3309,4055,172761,193336,9014,10641,7042,7192,2336,2721,830,925
R,2,2019,65,3701278,1748294,1952984,1450863,1582288,179997,228240,15875,17537,79743,100149,2665,2969,19151,21801,1466852,1600089,184735,234569,26858,30212,85858,106729,4797,5435,1579634,1761776,1298742,1409605,173011,220146,11156,12914,78358,98487,2216,2478,16151,18146,1312145,1424231,176495,224879,20514,23612,83816,104306,4080,4643,168660,191208,152121,172683,6986,8094,4719,4623,1385,1662,449,491,3000,3655,154707,175858,8240,9690,6344,6600,2042,2423,717,792
R,2,2019,66,3610228,1700431,1909797,1416629,1551329,169601,218525,14740,16730,79108,99976,2683,2885,17670,20352,1431278,1567968,174004,224368,24817,28659,84841,106080,4723,5238,1543225,1728489,1274709,1387312,163107,210847,10437,12397,77770,98374,2288,2426,14914,17133,1286953,1401158,166349,215329,19047,22618,82888,103725,4070,4461,157206,181308,141920,164017,6494,7678,4303,4333,1338,1602,395,459,2756,3219,144325,166810,7655,9039,5770,6041,1953,2355,653,777
R,2,2019,67,3433665,1612883,1820782,1353063,1486857,157391,206483,13634,15512,69915,90373,2352,2629,16528,18928,1366765,1502434,161476,211936,23390,26928,75014,95667,4264,4742,1466889,1653032,1220682,1335249,151656,199237,9838,11534,68731,88921,1997,2220,13985,15871,1232184,1348122,154706,203377,18137,21331,73303,93565,3668,4054,145994,167750,132381,151608,5735,7246,3796,3978,1184,1452,355,409,2543,3057,134581,154312,6770,8559,5253,5597,1711,2102,596,688
R,2,2019,68,3301621,1544433,1757188,1286437,1424799,154508,202716,13275,15014,71952,94058,2371,2520,15890,18081,1299668,1439476,158455,208043,22588,25732,76855,99401,4193,4621,1403338,1591760,1158691,1275141,148750,195673,9644,11069,70771,92575,2012,2155,13470,15147,1169807,1287289,151659,199710,17653,20236,75157,97226,3633,3955,141095,165428,127746,149658,5758,7043,3631,3945,1181,1483,359,365,2420,2934,129861,152187,6796,8333,4935,5496,1698,2175,560,666
R,2,2019,69,3239788,1516364,1723424,1269453,1404520,145644,193375,12725,14148,71306,91635,2331,2538,14905,17208,1281832,1418524,149305,198399,21671,24463,75765,96499,4083,4535,1384080,1567674,1149445,1263309,140384,186748,9321,10636,70263,90309,1967,2156,12700,14516,1159922,1274987,143166,190589,17023,19550,74227,94569,3510,3906,132284,155750,120008,141211,5260,6627,3404,3512,1043,1326,364,382,2205,2692,121910,143537,6139,7810,4648,4913,1538,1930,573,629
R,2,2019,70,3126532,1459176,1667356,1230582,1371104,134200,180029,11819,13250,66496,84349,2148,2371,13931,16253,1242130,1384472,137608,184685,20188,23074,70697,88898,3745,4177,1338508,1522963,1121020,1240050,129439,174025,8791,10017,65509,83104,1827,2035,11922,13732,1130827,1251228,132032,177573,16056,18565,69251,87069,3237,3610,120668,144393,109562,131054,4761,6004,3028,3233,987,1245,321,336,2009,2521,111303,133244,5576,7112,4132,4509,1446,1829,508,567
R,2,2019,71,3179562,1482153,1697409,1268210,1419074,125164,168901,11257,12565,61861,78683,1995,2119,13666,16067,1279655,1432399,128488,173388,19675,22475,65728,83056,3546,3882,1366496,1558414,1163030,1292570,120751,163214,8346,9588,60923,77548,1713,1816,11733,13678,1172783,1303791,123281,166692,15706,18219,64350,81406,3099,3381,115657,138995,105180,126504,4413,5687,2911,2977,938,1135,282,303,1933,2389,106872,128608,5207,6696,3969,4256,1378,1650,447,501
R,2,2019,72,2887493,1340671,1546822,1152048,1298585,108590,148743,10207,11443,55742,71736,1782,1841,12302,14474,1162447,1310624,111455,152662,17777,20263,59190,75740,3201,3473,1237217,1419453,1057783,1182627,104689,143499,7650,8792,54994,70650,1526,1569,10575,12316,1066686,1192770,106871,146520,14293,16453,58041,74188,2767,3016,103454,127369,94265,115958,3901,5244,2557,2651,748,1086,256,272,1727,2158,95761,117854,4584,6142,3484,3810,1149,1552,434,457
R,2,2019,73,2306895,1061700,1245195,900378,1031177,92600,129406,8281,9553,48926,61488,1606,1739,9909,11832,908617,1040949,94964,132633,14164,16550,51917,64919,2858,3153,969364,1129113,816124,925306,89094,124646,6077,7145,48213,60576,1392,1495,8464,9945,823103,933436,90872,127074,11185,13143,50875,63575,2487,2749,92336,116082,84254,105871,3506,4760,2204,2408,713,912,214,244,1445,1887,85514,107513,4092,5559,2979,3407,1042,1344,371,404
R,2,2019,74,2275466,1039888,1235578,886791,1028022,87822,125314,7823,9189,46481,59746,1415,1625,9556,11682,894830,1037690,90080,128570,13519,16167,49264,63055,2631,3036,954939,1126912,809161,928715,84644,121060,5858,6935,45835,58876,1224,1396,8217,9930,816014,936863,86353,123542,10864,13010,48316,61783,2314,2654,84949,108666,77630,99307,3178,4254,1965,2254,646,870,191,229,1339,1752,78816,100827,3727,5028,2655,3157,948,1272,317,382
R,2,2019,75,2236281,1015544,1220737,875263,1029637,81114,117528,7116,8578,42064,52606,1289,1347,8698,11041,882618,1038847,83013,120524,12483,15273,44512,55597,2392,2659,938909,1119744,805144,937222,78195,113608,5399,6574,41475,51825,1131,1170,7565,9345,811526,944951,79658,115873,10159,12400,43649,54435,2110,2335,76635,100993,70119,92415,2919,3920,1717,2004,589,781,158,177,1133,1696,71092,93896,3355,4651,2324,2873,863,1162,282,324
R,2,2019,76,2150253,970455,1179798,838042,996947,75911,112266,6616,7943,40657,51183,1108,1313,8121,10146,844873,1005398,77819,115001,11649,14202,42885,53902,2051,2446,899981,1083671,773514,909057,73172,108387,5130,6023,40141,50455,964,1109,7060,8640,779439,916211,74641,110458,9621,11516,42115,52834,1789,2116,70474,96127,64528,87890,2739,3879,1486,1920,516,728,144,204,1061,1506,65434,89187,3178,4543,2028,2686,770,1068,262,330
R,2,2019,77,1852362,827340,1025022,711579,862111,65685,99598,5857,6936,36096,46228,1005,1126,7118,9023,717527,869622,67336,102015,10169,12442,38164,48707,1859,2135,764465,940524,654004,784478,63295,96425,4503,5349,35626,45582,879,944,6158,7746,659125,790884,64553,98295,8326,10188,37463,47755,1639,1845,62875,84498,57575,77633,2390,3173,1354,1587,470,646,126,182,960,1277,58402,78738,2783,3720,1843,2254,701,952,220,290
R,2,2019,78,1697942,749503,948439,641448,794824,60276,93616,5312,6527,34987,44226,945,1076,6535,8170,646927,801601,61736,95828,9241,11412,36971,46558,1745,2038,689966,866573,586823,719636,58038,90428,4064,5041,34550,43609,829,903,5662,6956,591557,725354,59145,92118,7527,9297,36316,45661,1539,1753,59537,81866,54625,75188,2238,3188,1248,1486,437,617,116,173,873,1214,55370,76247,2591,3710,1714,2115,655,897,206,285
R,2,2019,79,1567508,688006,879502,588688,736280,55488,87427,4709,5948,32336,40946,850,1093,5935,7808,593699,742771,56832,89540,8184,10599,34146,43143,1572,2031,633003,803136,538260,666189,53366,84438,3591,4580,31910,40369,732,902,5144,6658,542576,671699,54393,86033,6656,8649,33539,42302,1381,1722,55003,76366,50428,70091,2122,2989,1118,1368,426,577,118,191,791,1150,51123,71072,2439,3507,1528,1950,607,841,191,309
R,2,2019,80,1474373,641627,832746,552728,703119,49484,79514,4279,5480,29152,36814,720,935,5264,6884,557177,708866,50681,81337,7468,9585,30710,38777,1315,1739,591676,761680,506798,637834,47623,76724,3296,4208,28798,36305,610,778,4551,5831,510620,642670,48525,78098,6105,7770,30185,38019,1148,1469,49951,71066,45930,65285,1861,2790,983,1272,354,509,110,157,713,1053,46557,66196,2156,3239,1363,1815,525,758,167,270
R,2,2019,81,1352354,581061,771293,499865,649603,45021,74472,3804,5018,26851,35019,683,897,4837,6284,503977,654845,46165,76192,6667,8661,28300,36815,1231,1658,535316,705638,457776,589322,43353,71879,2906,3855,26530,34531,577,740,4174,5311,461311,593714,44213,73175,5432,7024,27821,36102,1053,1409,45745,65655,42089,60281,1668,2593,898,1163,321,488,106,157,663,973,42666,61131,1952,3017,1235,1637,479,713,178,249
R,2,2019,82,1231747,520661,711086,448886,600595,39513,67738,3313,4490,24094,31798,589,757,4266,5708,452505,605342,40470,69295,5771,7820,25450,33445,1089,1425,478913,650027,410360,544314,37933,65412,2567,3418,23821,31354,512,648,3720,4881,413499,548345,38651,66606,4755,6323,25050,32817,964,1239,41748,61059,38526,56281,1580,2326,746,1072,273,444,77,109,546,827,39006,56997,1819,2689,1016,1497,400,628,125,186
R,2,2019,83,1145502,476120,669382,410561,564474,36706,64658,2977,4215,21559,29910,531,700,3786,5425,413726,568982,37573,66111,5163,7366,22735,31481,1019,1316,437734,612197,375136,511809,35264,62493,2288,3205,21306,29489,464,581,3276,4620,377866,515621,35918,63605,4220,5952,22358,30865,894,1127,38386,57185,35425,52665,1442,2165,689,1010,253,421,67,119,510,805,35860,53361,1655,2506,943,1414,377,616,125,189
R,2,2019,84,1048744,428798,619946,370934,525328,32340,58838,2607,3763,19047,26472,479,611,3391,4934,373842,529434,33083,60160,4537,6646,20108,27946,902,1180,394597,567760,339233,477151,31159,56919,1997,2843,18809,26091,417,518,2982,4238,341784,480658,31741,57936,3729,5370,19749,27397,800,1019,34201,52186,31701,48177,1181,1919,610,920,238,381,62,93,409,696,32058,48776,1342,2224,808,1276,359,549,102,161
R,2,2019,85,915222,367245,547977,318054,463644,27167,51852,2189,3186,16503,24390,443,548,2889,4357,320518,467284,27806,52996,3829,5695,17442,25683,792,1081,338104,501979,291055,421129,26168,50138,1671,2420,16305,24061,380,480,2525,3751,293206,424247,26658,51020,3130,4633,17153,25212,689,948,29141,45998,26999,42515,999,1714,518,766,198,329,63,68,364,606,27312,43037,1148,1976,699,1062,289,471,103,133
R,2,2019,86,865620,339055,526565,294199,446802,24964,49241,1970,3064,14955,22958,377,499,2590,4001,296389,450151,25554,50330,3395,5371,15816,24102,704,994,312828,483753,269863,407218,24051,47646,1504,2352,14774,22657,338,432,2298,3448,271799,410085,24519,48509,2783,4398,15556,23654,636,869,26227,42812,24336,39584,913,1595,466,712,181,301,39,67,292,553,24590,40066,1035,1821,612,973,260,448,68,125
R,2,2019,87,771623,296997,474626,261199,408232,19375,40282,1585,2550,12368,19597,315,415,2155,3550,263049,411209,19871,41224,2774,4613,13077,20606,587,842,273812,436963,239542,373270,18695,38999,1196,1924,12229,19366,269,363,1881,3041,241147,375799,19090,39725,2239,3725,12873,20266,508,738,23185,37663,21657,34962,680,1283,389,626,139,231,46,52,274,509,21902,35410,781,1499,535,888,204,340,79,104
R,2,2019,88,718028,268811,449217,235586,385726,17779,37989,1440,2389,11679,19379,300,409,2027,3325,237305,388523,18225,38888,2566,4276,12363,20364,554,795,247502,413038,215760,352135,17083,36767,1070,1780,11559,19157,267,344,1763,2855,217259,354519,17429,37452,2054,3435,12166,20027,493,694,21309,36179,19826,33591,696,1222,370,609,120,222,33,65,264,470,20046,34004,796,1436,512,841,197,337,61,101
R,2,2019,89,621794,226542,395252,198663,339587,14962,33931,1248,1990,9749,16580,252,362,1668,2802,200090,341909,15346,34713,2194,3590,10265,17382,469,700,208503,364412,181863,310931,14389,32862,941,1519,9648,16370,221,314,1441,2416,183094,312927,14685,33469,1773,2932,10101,17075,407,609,18039,30840,16800,28656,573,1069,307,471,101,210,31,48,227,386,16996,28982,661,1244,421,658,164,307,62,91
R,2,2019,90,539078,191090,347988,168338,300206,12099,28954,1005,1679,8063,14292,183,315,1402,2542,169513,302329,12421,29668,1805,3137,8511,15008,355,629,176307,321802,154532,275973,11639,27989,757,1253,7983,14126,163,267,1233,2194,155560,277784,11897,28554,1475,2549,8386,14762,314,546,14783,26186,13806,24233,460,965,248,426,80,166,20,48,169,348,13953,24545,524,1114,330,588,125,246,41,83
R,2,2019,91,467853,160489,307364,141230,265813,10118,25301,802,1479,7004,12356,146,247,1189,2168,142244,267626,10376,25858,1461,2762,7389,12958,300,525,148619,285362,130118,245400,9780,24521,608,1114,6938,12215,127,210,1048,1902,131010,246980,9985,24963,1193,2266,7289,12750,265,456,11870,22002,11112,20413,338,780,194,365,66,141,19,37,141,266,11234,20646,391,895,268,496,100,208,35,69
R,2,2019,92,387691,128953,258738,113390,223971,8140,20995,643,1251,5699,10494,111,219,970,1808,114215,225503,8365,21506,1191,2272,6003,10988,232,430,119378,240493,104452,207081,7835,20321,506,950,5643,10370,97,193,845,1578,105173,208406,8008,20734,993,1860,5910,10815,197,382,9575,18245,8938,16890,305,674,137,301,56,124,14,26,125,230,9042,17097,357,772,198,412,93,173,35,48
R,2,2019,93,320825,102438,218387,89737,188836,6520,17768,510,979,4815,9060,80,179,776,1565,90396,190138,6713,18221,936,1884,5059,9480,179,363,94929,203438,82725,174977,6304,17228,379,746,4772,8959,69,154,680,1374,83301,176118,6457,17598,754,1557,4992,9327,154,314,7509,14949,7012,13859,216,540,131,233,43,101,11,25,96,191,7095,14020,256,623,182,327,67,153,25,49
R,2,2019,94,263730,81295,182435,71177,158309,5067,14404,403,856,3987,7425,72,165,589,1276,71673,159377,5215,14786,729,1596,4186,7761,144,311,75534,170512,65789,147236,4899,13984,306,660,3954,7349,65,144,521,1139,66226,148188,5015,14304,603,1330,4129,7651,130,276,5761,11923,5388,11073,168,420,97,196,33,76,7,21,68,137,5447,11189,200,482,126,266,57,110,14,35
R,2,2019,95,202412,60834,141578,52996,122830,3796,11078,305,599,3191,5975,53,119,493,977,53408,123642,3927,11372,574,1175,3356,6227,108,225,56282,132650,48738,114540,3658,10755,234,464,3164,5915,46,106,442,870,49107,115260,3767,11002,477,985,3316,6143,96,203,4552,8928,4258,8290,138,323,71,135,27,60,7,13,51,107,4301,8382,160,370,97,190,40,84,12,22
R,2,2019,96,153881,44456,109425,38355,94477,2910,8890,225,464,2575,4734,36,95,355,765,38663,95102,2993,9116,416,894,2698,4946,84,198,41302,102632,35425,88146,2812,8649,176,371,2550,4692,30,84,309,690,35695,88705,2876,8846,340,762,2659,4884,70,179,3154,6793,2930,6331,98,241,49,93,25,42,6,11,46,75,2968,6397,117,270,76,132,39,62,14,19
R,2,2019,97,119611,33486,86125,29144,74940,1975,6683,158,371,1900,3452,36,76,273,603,29373,75438,2053,6875,310,712,1988,3612,70,153,31336,81126,27124,70297,1923,6514,128,298,1888,3423,31,67,242,527,27328,70732,1986,6675,264,604,1965,3559,59,132,2150,4999,2020,4643,52,169,30,73,12,29,5,9,31,76,2045,4706,67,200,46,108,23,53,11,21
R,2,2019,98,82257,21912,60345,18770,51731,1401,4923,106,263,1416,2927,21,52,198,449,18935,52093,1456,5070,213,519,1481,3045,48,113,20450,56787,17422,48429,1354,4805,80,210,1404,2904,17,47,173,392,17567,48745,1398,4927,174,435,1462,3006,39,99,1462,3558,1348,3302,47,118,26,53,12,23,4,5,25,57,1368,3348,58,143,39,84,19,39,9,14
R,2,2019,99,55788,14438,41350,12171,35091,1041,3718,75,174,1007,2038,18,37,126,292,12269,35325,1081,3819,144,342,1045,2115,39,76,13502,39026,11299,32944,1013,3624,59,142,1001,2026,15,33,115,257,11389,33147,1048,3710,122,294,1037,2094,33,65,936,2324,872,2147,28,94,16,32,6,12,3,4,11,35,880,2178,33,109,22,48,8,21,6,11
R,2,2019,100,97918,22491,75427,18389,62771,1655,7092,145,357,2039,4513,36,84,227,610,18572,63261,1726,7323,261,684,2112,4666,76,173,21089,71432,17111,59112,1606,6925,116,308,2028,4480,33,76,195,531,17268,59537,1664,7114,215,601,2091,4612,66,157,1402,3995,1278,3659,49,167,29,49,11,33,3,8,32,79,1304,3724,62,209,46,83,21,54,10,16
R,3,2019,999,327733545,161406335,166327210,124102592,126240674,21058080,22905017,2102147,2072126,9248178,10133809,406818,395792,4488520,4579792,128100649,130298218,23067035,25000538,3443331,3476991,10913143,11797478,804866,798291,130987716,136480937,97351485,100038596,19628529,21425506,1196165,1233986,8951105,9835302,298183,294508,3562249,3653039,100522750,103271603,21209354,23084081,2148107,2252023,10361059,11243535,609655,611134,30418619,29846273,26751107,26202078,1429551,1479511,905982,838140,297073,298507,108635,101284,926271,926753,27577899,27026615,1857681,1916457,1295224,1224968,552084,553943,195211,187157
R,3,2019,0,3782800,1934991,1847809,1395614,1328852,290293,281469,31128,29883,95610,90113,5704,5427,116642,112065,1503096,1432100,353345,342490,54437,52198,138377,130890,13903,13249,1434103,1367224,967310,918214,263400,255529,16130,15381,90066,84816,3909,3703,93288,89581,1053685,1001136,314713,305194,31373,29940,125626,118708,9944,9459,500888,480585,428304,410638,26893,25940,14998,14502,5544,5297,1795,1724,23354,22484,449411,430964,38632,37296,23064,22258,12751,12182,3959,3790
R,3,2019,1,3850281,1969106,1881175,1418994,1350608,294590,286756,31575,30335,100206,94478,5826,5586,117915,113412,1527601,1455056,358124,348421,55178,52952,143608,135816,14137,13510,1459139,1391346,982678,931951,267273,260306,16352,15585,94557,89097,4006,3825,94273,90582,1069915,1015758,318923,310425,31783,30321,130680,123472,10136,9662,509967,489829,436316,418657,27317,26450,15223,14750,5649,5381,1820,1761,23642,22830,457686,439298,39201,37996,23395,22631,12928,12344,4001,3848
R,3,2019,2,3952687,2021312,1931375,1454425,1384302,302251,294348,32325,31055,105538,99760,5996,5779,120777,116131,1565643,1491236,367262,357458,56470,54191,150091,142148,14515,13900,1496922,1427720,1005606,953706,274202,267156,16712,15934,99741,94248,4132,3965,96529,92711,1094901,1039458,327006,318398,32477,30989,136850,129510,10418,9950,524390,503655,448819,430596,28049,27192,15613,15121,5797,5512,1864,1814,24248,23420,470742,451778,40256,39060,23993,23202,13241,12638,4097,3950
R,3,2019,3,4010744,2050721,1960023,1475372,1404051,305311,297828,32615,31394,109190,103380,6099,5875,122134,117495,1587811,1512223,370920,361615,57026,54800,154391,146331,14720,14094,1516880,1447342,1018162,965436,276897,270333,16785,16025,103289,97796,4203,4039,97544,93713,1108367,1052092,330127,322051,32690,31226,140954,133534,10564,10100,533841,512681,457210,438615,28414,27495,15830,15369,5901,5584,1896,1836,24590,23782,479444,460131,40793,39564,24336,23574,13437,12797,4156,3994
R,3,2019,4,4043488,2066997,1976491,1482664,1412213,309089,301753,32922,31939,113622,107301,6108,5954,122592,117331,1595492,1520184,374775,365180,57443,55437,159126,150360,14843,14205,1535628,1464259,1027910,974119,280188,273898,17154,16527,107945,101814,4286,4149,98145,93752,1118629,1060760,333489,325345,33226,31860,146027,137751,10789,10290,531369,512232,454754,438094,28901,27855,15768,15412,5677,5487,1822,1805,24447,23579,476863,459424,41286,39835,24217,23577,13099,12609,4054,3915
R,3,2019,5,4006709,2049591,1957118,1472724,1400971,308257,300066,33262,31967,109059,103116,5849,5606,120440,115392,1583529,1507101,372548,362641,57645,55237,153746,145208,14566,13775,1523199,1452116,1021986,968848,279711,272545,17523,16744,103614,97926,4105,3913,96260,92140,1110944,1053959,331832,323328,33523,31973,140896,132970,10516,9904,526392,505002,450738,432123,28546,27521,15739,15223,5445,5190,1744,1693,24180,23252,472585,453142,40716,39313,24122,23264,12850,12238,4050,3871
R,3,2019,6,4023555,2055688,1967867,1475784,1408660,307830,299737,32965,31804,113500,107354,5966,5735,119643,114577,1585715,1513934,371165,361095,57243,55125,158415,149731,14775,14048,1528386,1459160,1023072,972135,279764,272618,17585,16880,108167,102088,4224,4004,95574,91435,1111254,1056506,330992,322296,33501,32153,145741,137430,10724,10107,527302,508707,452712,436525,28066,27119,15380,14924,5333,5266,1742,1731,24069,23142,474461,457428,40173,38799,23742,22972,12674,12301,4051,3941
R,3,2019,7,4036404,2063877,1972527,1490034,1420118,309105,300106,33583,32160,107141,101873,5694,5476,118320,112794,1598793,1523778,372104,360416,58016,55454,150875,143368,14311,13670,1529326,1458195,1030245,977472,281282,273329,17799,17007,101888,96829,3952,3804,94160,89754,1117169,1060319,332141,322056,33776,32216,138297,131347,10269,9786,534551,514332,459789,442646,27823,26777,15784,15153,5253,5044,1742,1672,24160,23040,481624,463459,39963,38360,24240,23238,12578,12021,4042,3884
R,3,2019,8,4084673,2087594,1997079,1513055,1443509,311764,302432,32236,31409,106004,101065,5713,5399,118822,113265,1622365,1547614,374886,363029,56959,55232,149755,142321,14404,13558,1540262,1468954,1038055,985463,285367,276474,17812,17307,100830,96181,3997,3795,94201,89734,1125065,1068249,336159,325205,33887,32821,137176,130469,10355,9769,547332,528125,475000,458046,26397,25958,14424,14102,5174,4884,1716,1604,24621,23531,497300,479365,38727,37824,23072,22411,12579,11852,4049,3789
R,3,2019,9,4046952,2064938,1982014,1483092,1416595,311113,303107,33075,32115,111884,107815,6181,6024,119593,116358,1593165,1523481,375338,366247,57297,55838,155869,150123,14665,14260,1529131,1465137,1025331,975314,281586,274456,17383,16987,105794,101940,4143,4002,94894,92438,1113104,1060608,333376,325270,33014,32418,142230,137169,10363,10030,535807,516877,457761,441281,29527,28651,15692,15128,6090,5875,2038,2022,24699,23920,480061,462873,41962,40977,24283,23420,13639,12954,4302,4230
R,3,2019,10,4100627,2092467,2008160,1506748,1439602,317657,309651,33323,32085,111377,107331,6301,6175,117061,113316,1614176,1543727,380677,371227,57277,54868,154002,148247,14689,14244,1553172,1489567,1044503,995529,288251,281124,17549,17057,105324,101571,4267,4172,93278,90114,1130435,1078743,339328,331062,33111,31677,140902,135631,10468,10063,539295,518593,462245,444073,29406,28527,15774,15028,6053,5760,2034,2003,23783,23202,483741,464984,41349,40165,24166,23191,13100,12616,4221,4181
R,3,2019,11,4193573,2140759,2052814,1546099,1475513,322989,315093,34338,33284,114760,110185,6395,6191,116178,112548,1652628,1578666,385189,376395,58282,56510,157201,150538,14891,14199,1587875,1522244,1070920,1019798,293406,286681,17897,17721,108813,104520,4310,4121,92529,89403,1156149,1102031,343869,336308,33425,32696,144160,138058,10575,10004,552884,530570,475179,455715,29583,28412,16441,15563,5947,5665,2085,2070,23649,23145,496479,476635,41320,40087,24857,23814,13041,12480,4316,4195
R,3,2019,12,4206751,2148705,2058046,1558932,1487811,323189,313326,34956,33243,112411,108454,6315,6143,112902,109069,1662486,1587747,383178,371991,58468,56086,153934,147712,14612,14016,1597440,1528400,1084453,1031837,294049,285219,18204,17633,106428,102834,4299,4104,90007,86773,1167363,1111658,342721,332963,33527,32423,141032,135515,10390,9876,551265,529646,474479,455974,29140,28107,16752,15610,5983,5620,2016,2039,22895,22296,495123,476089,40457,39028,24941,23663,12902,12197,4222,4140
R,3,2019,13,4160204,2125574,2034630,1552994,1476625,313577,306370,33982,32829,111369,109015,6204,6152,107448,103639,1651385,1571468,370091,361395,56960,54788,150883,146979,14017,13564,1587927,1519419,1088545,1031326,285858,279596,17930,17615,105707,103754,4177,4203,85710,82925,1167317,1107455,331851,324527,32876,31897,138805,135586,9967,9707,537647,515211,464449,445299,27719,26774,16052,15214,5662,5261,2027,1949,21738,20714,484068,464013,38240,36868,24084,22891,12078,11393,4050,3857
R,3,2019,14,4158569,2121769,2036800,1554501,1482245,310665,302252,33589,32396,113513,113201,6253,5983,103248,100723,1648928,1574193,364058,354780,56159,54334,152019,150258,13794,13361,1595050,1530539,1098079,1043953,283897,276284,18055,17263,107924,107930,4343,4198,82752,80911,1174098,1118051,327400,319320,32948,31774,140326,139174,9946,9730,526719,506261,456422,438292,26768,25968,15534,15133,5589,5271,1910,1785,20496,19812,474830,456142,36658,35460,23211,22560,11693,11084,3848,3631
